,ligand,replica,mbar_complex_vdw_value,mbar_complex_coul_value,mbar_complex_bonded_value,mbar_ligand_vdw_value,mbar_ligand_coul_value,ti_complex_vdw_value,ti_complex_coul_value,ti_complex_bonded_value,ti_ligand_vdw_value,ti_ligand_coul_value,boresch,mbar_complex_vdw_error,mbar_complex_coul_error,mbar_complex_bonded_error,mbar_ligand_vdw_error,mbar_ligand_coul_error,ti_complex_vdw_error,ti_complex_coul_error,ti_complex_bonded_error,ti_ligand_vdw_error,ti_ligand_coul_error
0,lig_20667_2qbp,1,10.797511540435076,-76.3940307134531,0.5458168329252394,-7.209333672731466,48.593868314466114,10.74100841066441,-76.4222205768406,0.5800259941498503,-6.804349794608754,48.75390119486836,-6.995043638084935,0.16921576494968832,0.244657726996296,0.002700850831158338,0.09549897270795281,0.1369684546281183,0.1771539612314715,0.22048071499630378,0.0046547262209057265,0.07436637152421055,0.149687724009637
1,lig_20667_2qbp,2,6.303394063266985,-81.36352121689067,0.39130656660754304,-6.951980736997535,47.871978651547586,6.028148721745606,-81.03941298029847,0.3913345208362389,-6.760085155261226,48.04906294136236,-6.637900730891671,0.15284381827512636,0.2454867158560158,0.001006864159608358,0.0969788819401842,0.11212526737336655,0.1537667540500253,0.23286658465010054,0.001218349512046623,0.06894440042766269,0.1370271230042161
2,lig_20667_2qbp,3,8.42406941957619,-70.89095128352628,0.5714719192369547,-6.848903617259512,48.28889010051081,8.510650331556885,-70.6817157446207,0.5837943564461466,-6.720864307458052,48.5350318101675,-6.929332211102697,0.1466077390806233,0.23986865517836217,0.0027759536930474014,0.09237871296209302,0.12402449727528332,0.1550506733385193,0.23215608828278897,0.004501193606205263,0.07309035950633509,0.13286113207285882
3,lig_20669_2qbr,1,5.030076197730293,-155.39886128456465,0.5161916958497466,-6.1476507104820755,133.00201878932705,5.271164504272058,-155.199447961771,0.5590863982956573,-5.891010196682595,133.09541301106592,-6.72323921851144,0.12980171723156764,0.24314836691052602,0.004784512926451141,0.06679251972340429,0.04421076171400192,0.1349368344772571,0.20759080113980166,0.006306964909442963,0.0558691622668151,0.043072538306275276
4,lig_20669_2qbr,2,6.409541163007926,-158.26144372073284,0.691224241384834,-6.20599968699185,133.0927618590924,6.376478938687274,-158.03051895008412,0.6917057600141399,-5.950443056602846,133.17578025873587,-6.6753756719998725,0.13356543365449408,0.2241456988295134,0.004342004277263009,0.06681021809624291,0.04792798663278719,0.13512934188869136,0.2229691900013375,0.005945462476670804,0.05305309957202295,0.04676405697729005
5,lig_20669_2qbr,3,9.464487887611657,-163.15522347385468,0.6829001073951189,-5.997105586543692,133.12855797147867,9.436316594546396,-163.2920082348043,0.6987276616668763,-5.785699325830225,133.21922877815066,-6.9632332996557516,0.14651493332802273,0.23193350477251642,0.003070184602710318,0.06392136793329393,0.05738359544603195,0.1494032494949818,0.20893286395642152,0.003958053773764391,0.05409085564381169,0.059329346083925115
6,lig_20670_2qbs,1,4.649338860724291,-141.20833502858585,0.6551573131171168,-5.453810828337888,116.71965491978276,4.986656587835855,-140.6892222857416,0.6674063278798352,-5.254116945741056,116.81555166946028,-6.585731285313238,0.12666935871956445,0.21758940648499356,0.006742288670847079,0.06450854632656296,0.060239441111930435,0.13159184905414098,0.23011937132511626,0.007480889949338751,0.05516595452659634,0.06105910753928764
7,lig_20670_2qbs,2,8.010907782564784,-147.72190515187114,0.5291606803621228,-7.087267792543232,116.49857988970014,8.115916878101261,-147.55725083801812,0.5394370810506651,-6.956198793410315,116.61595730131602,-6.94922201181506,0.14062215604681086,0.2076886773800563,0.0019115092260718614,0.08407756712906632,0.04994761709185975,0.1486002179618292,0.21776516404262736,0.003378167385137942,0.08535103564729299,0.050347178536243965
8,lig_20670_2qbs,3,7.887417529781968,-143.06286492666038,0.7335385000470884,-5.615578715130174,116.72993467817359,8.354928217278538,-142.57238422784644,0.7595604895381484,-5.379303398609103,116.84393882952705,-6.88775244895253,0.13176694070959916,0.2271859529809154,0.0036908086540130606,0.06633715042704638,0.08452070982445496,0.14068522635661973,0.21180859458211004,0.005188075874518319,0.05395251402102461,0.08756957949342244
9,lig_23466,1,6.951866740817947,-140.7662684756448,0.6864116028143471,-6.965285343774995,114.96011697382636,7.030665376302533,-140.52018526406175,0.6988129754787118,-6.796061756786503,115.13012168884417,-6.982244544534304,0.09654845160317657,0.23345607183053763,0.004573332275206069,0.04985188896665588,0.0639717070579571,0.10948880795104085,0.21318178878780009,0.005680889023440908,0.04541121267960481,0.07551655647583048
