,ligand,MBAR,MBAR_sem,MBAR_uncertainty_propagation,MBAR_num_replicas,TI,TI_sem,TI_uncertainty_propagation,TI_num_replicas
0,lig_1a,-6.6616301370157265,0.4910120193586284,0.1122928895907778,3,-6.404849484641804,0.627883528129166,0.11374715323457975,3
1,lig_1b,-5.94957669024605,1.714168578642193,0.11412907700364015,3,-5.905872336952633,1.8049691252121673,0.11493639491753675,3
2,lig_1c,-8.182061857107968,0.6635376419858269,0.11096260351421468,3,-8.223934833832258,0.6558926063396106,0.11107363318128274,3
3,lig_1d,-8.99894040947241,1.0105913194187734,0.11321418047624081,3,-8.9322458634676,1.0063220253742355,0.11348521665409307,3
4,lig_2a,-7.356958686754706,1.4902746985765394,0.1130382840161205,3,-7.690753094690898,1.7528336671367415,0.11033697936684028,3
5,lig_2b,-5.029898529081405,1.4529863581385394,0.11649292261873956,3,-5.090577592225481,1.2994518788082285,0.1158474981374001,3
6,lig_2c,-5.162241988506278,0.9002132064568268,0.11329753773355976,3,-5.187406099601871,0.8908467932538837,0.1144905121975855,3
7,lig_2d,-5.639974552021463,0.5399935747025085,0.11090363865780554,3,-5.990176661020397,0.7902556449586441,0.11267574539002848,3
8,lig_2e,-8.756552273829998,0.7877946702499812,0.11368751959491208,3,-8.658540672072094,0.7362022275154902,0.11305457129191382,3
9,lig_3a,-6.454772003580383,0.3550624738846972,0.11396689683019763,3,-6.56405084325213,0.3564876311004688,0.11373117707574072,3
10,lig_3b,-6.358441072189606,0.7783227095862804,0.10534821498480423,3,-6.113282294431412,0.8252468838636956,0.10609117033431074,3
11,lig_4,-18.639918813959977,1.49612031542711,0.13169754211000792,3,-18.507142710195886,1.4807315617679055,0.1331020555689393,3
12,lig_5,-5.526892766019421,1.022469671164007,0.10487251046399666,3,-5.36760204284278,0.9588873177810884,0.10736671312271075,3
13,lig_6a,-7.595939135705368,1.463240523798425,0.11877459414259124,3,-7.0764703133535365,1.2775180152163932,0.11761738896843667,3
14,lig_6b,-6.539809165011306,1.0132106963943466,0.10716745334735263,3,-6.596530820426722,1.0794063436520955,0.10520433200372473,3
15,lig_6c,-4.284838074025129,1.5299926824744083,0.11861770381843066,3,-4.482759254037975,1.5874433670641848,0.1180836305628001,3
16,lig_6d,-8.326936563502619,0.8496149830139017,0.11531687229097284,3,-8.213628706389281,0.8192067713823742,0.11553599061958326,3
17,lig_6e,-9.175177369958552,1.0871183550421106,0.11180945776859362,3,-8.932855214795588,0.9687318876298924,0.1124555061186909,3
18,lig_7b,-6.598573299011879,0.7789794575518711,0.10610924505030095,3,-6.581114414869323,0.7182970918807279,0.10662406658437062,3
19,lig_7c,-5.3285032103478445,0.4225020828933282,0.11419597088471722,3,-5.362138707880561,0.2151532223339212,0.11446284771043187,3
20,lig_7d,-11.21220744228843,0.40454847906582775,0.1374933223874293,3,-11.173091703722818,0.47067173427678577,0.1381758113558377,3
21,lig_7e,-8.605019726883452,0.882947558042812,0.11715471298737798,3,-8.600186383362596,0.9234332533319458,0.11840558722713593,3
22,lig_7f,-6.5313020439799985,0.5971071760201152,0.11498308671757013,3,-6.338870080965422,0.5876697780348883,0.11634743892055238,3
