,ligand,replica,mbar_complex_vdw_value,mbar_complex_coul_value,mbar_complex_bonded_value,mbar_ligand_vdw_value,mbar_ligand_coul_value,ti_complex_vdw_value,ti_complex_coul_value,ti_complex_bonded_value,ti_ligand_vdw_value,ti_ligand_coul_value,boresch,mbar_complex_vdw_error,mbar_complex_coul_error,mbar_complex_bonded_error,mbar_ligand_vdw_error,mbar_ligand_coul_error,ti_complex_vdw_error,ti_complex_coul_error,ti_complex_bonded_error,ti_ligand_vdw_error,ti_ligand_coul_error
0,lig_1a,1,-10.75094082918568,-180.88542764957657,0.9415397698754273,0.5924420557212763,177.51431351487656,-10.794064218026605,-180.95363827313082,0.9385356749292568,0.7296003888421537,177.45563969687885,-6.854915980796434,0.13028646241608502,0.09414110567689057,0.009991457571679444,0.07807981462734671,0.08155155817852784,0.13679505054187882,0.09204369976533748,0.009982953462826624,0.06727525874449215,0.0871028901192731
1,lig_1a,2,-8.06625353529892,-181.55988681281224,0.604909416732125,0.4033034199281316,176.39762249170573,-8.166370098271008,-181.52303188298492,0.650163322362408,0.5342142277438828,176.80989533439072,-7.046239621496183,0.13669593735266955,0.09100126442543284,0.01037130126364283,0.07054974949041846,0.0792609647818944,0.1452675855085925,0.08703994971336346,0.012391683295283678,0.05835586062195986,0.08855680374235861
2,lig_1a,3,-11.571274103041063,-178.67708067345623,0.5870495020308751,0.8065007070052296,177.529804003857,-11.388350445677126,-178.51410807048313,0.6185973099355523,0.9506627504213256,177.43681275573047,-6.514330085575426,0.13054194369273714,0.08818974202853404,0.003296673430600273,0.06902298757267177,0.08291786635332135,0.13442112458920835,0.08785942150686064,0.005013216253569024,0.05934397890876535,0.08736831899276679
3,lig_1b,1,-7.848281949177113,-180.01734703979005,0.4287271215011519,1.008999460220732,176.26669501367846,-7.623591481188458,-180.00307018017523,0.4521186534379547,1.1805291700073235,176.21689178521723,-6.970054090509868,0.14273466727703712,0.08692612079324051,0.004812120222603916,0.0838536661978525,0.07287168893607236,0.14728280030192145,0.086713540519044,0.0075651233667599444,0.07195778070052834,0.07914701878274706
4,lig_1b,2,-14.615277094061137,-177.75855864582246,0.600214664883499,1.083419563890991,176.02429363722604,-14.669447426696465,-177.85372104873073,0.5995311574523544,1.2929355810519547,175.84886698481094,-6.495474657789428,0.13403699105624414,0.08383104368789786,0.004618097240950284,0.07151024726620417,0.08000669236343405,0.1376716205642627,0.08644034572201734,0.005097440363026255,0.05995111019462466,0.08559755680553528
5,lig_1b,3,-8.470462425476791,-179.34531523383367,0.4348311985712518,1.0241498717579463,175.71744578777395,-8.671226165313541,-179.37697512789907,0.4545633319463665,1.2174673905938065,175.68465468247015,-7.079753219531551,0.13816418799335933,0.09176523580333974,0.004751399915143068,0.07844717329663237,0.08196581753743781,0.14312343229439392,0.09221710162078961,0.007424858495102992,0.06308378642156813,0.08824418157752421
6,lig_1c,1,-11.279507270327503,-177.87308866192544,0.506739074722763,1.2902610016806602,174.35493972148336,-11.435463056919884,-177.87145914513863,0.5248940669741713,1.4381527506151333,174.22161405499952,-7.081887816841455,0.13910538313900098,0.08810818515118982,0.005274250804524388,0.07349423471959794,0.07845758836327894,0.13898665302986468,0.08877291930964583,0.006463870200439382,0.06024974406452076,0.08303422159527565
7,lig_1c,2,-15.123914786144143,-175.8973043867688,0.5470435913177669,1.4246172397983714,174.56210097291236,-15.253014852774868,-175.83467959532337,0.5511259911162031,1.6448686399904842,174.61354423042084,-7.160991516753463,0.1298367866427525,0.08395051808875179,0.004912304630357659,0.07177439727815624,0.07021101624009428,0.1334060189374525,0.08538114453554763,0.005289875604683731,0.06054220402606513,0.08159602758144532
8,lig_1c,3,-14.539623879003955,-177.2469047261994,1.051883200970514,1.5968205097584007,174.84106647795753,-14.67058398585342,-177.24742216939396,1.0573768483382453,1.712624663698998,174.69339278814527,-7.2071387488708245,0.13744889197836352,0.08708403066944977,0.008542145336710594,0.06632621011938167,0.08460258904544801,0.13664461522991525,0.08865120488977828,0.00881513151876831,0.05574539340702656,0.09009634069190464
9,lig_1d,1,-11.788418926920885,-166.22967841180957,0.6440797498103732,1.5794405986011524,163.1900232151131,-11.694780872011279,-166.36679897991976,0.7031701727676963,1.776061987013532,163.16157639807184,-6.881318841581453,0.13886262909182953,0.08810811512112522,0.0052824992361450536,0.08273548880326512,0.07249706533307854,0.14234952457685113,0.08657292022615219,0.007923238876456008,0.06651296988201591,0.08283342877595008
10,lig_1d,2,-14.904653558778671,-165.73959589511665,0.6368943495809116,1.1885632338477368,163.24350233453322,-14.846765854292041,-165.77001086832072,0.6556885785672628,1.2845911258583236,163.16830425292153,-7.174374568399483,0.136413038330981,0.08956497703860782,0.003929629626412002,0.08619041790704503,0.07641916193926825,0.1421580834440494,0.09018368190518615,0.005537890363066933,0.07081694258761367,0.07994076326642621
11,lig_1d,3,-17.121676471396842,-164.65191093629437,0.5362147559434327,1.2714537589951473,163.4923830996764,-17.06649552436682,-164.59914215179757,0.5460804423048445,1.463564407562632,163.30716209604955,-7.235242176486856,0.1381403431543441,0.07702736878690183,0.00422871679700108,0.07570734112945415,0.07417763664530698,0.14226386034050592,0.07978785591323302,0.0050782794849695565,0.058374393088802545,0.08358794851807949
12,lig_2a,1,-14.463702461352238,-179.50836771550553,0.5330537005035542,0.21466397969560608,178.85574562560433,-14.661763351053109,-179.6353205215861,0.5580336656372795,0.4721496453110413,178.77537540286602,-7.137185198152445,0.1336733128464557,0.08637513271382419,0.0042783239291847314,0.0910408767084485,0.07198055821630077,0.1344008811479137,0.08545415482975938,0.005614959633072455,0.06875813621658639,0.07344685251856035
13,lig_2a,2,-13.957067446234076,-180.09397893406853,0.6746295932153987,0.3291154426642165,178.4719804311807,-14.721444514535177,-180.28109771833866,0.720159727152928,0.5305465001830048,178.34269662566936,-6.588569646875901,0.12663552121560145,0.08664127773253003,0.007340743185203932,0.11780448637379025,0.07033763762664498,0.1332329828225195,0.09054588182516009,0.008277022083619644,0.0922766836342144,0.07945063462109582
14,lig_2a,3,-11.523399568563619,-178.21458821563456,1.1758443977080748,0.5079038771787452,179.01404125578418,-11.572505494669056,-178.19929903012994,1.2271873015491208,0.6465909527456303,179.0568875533899,-6.954550515385337,0.1263247237634699,0.08309696432309277,0.013665880374774127,0.07413775399121307,0.07220167254091751,0.12996779434561367,0.08418111876430455,0.012957315036164463,0.057059456348430654,0.07616651099639042
15,lig_2b,1,-8.433866040022265,-182.95646657499694,1.0631246945543047,-0.2944168182432615,180.93745534558536,-8.760841166936567,-183.05381582881176,1.0670721186982528,-0.11750878216294851,180.84583204360246,-6.9094429665762425,0.1360198848198691,0.09384405326440715,0.01261307718009847,0.08219907099840248,0.08787175284583812,0.13974993966965724,0.09178530423230052,0.013114523211942003,0.06849436075044069,0.09235868478396769
16,lig_2b,2,-11.306473682870958,-183.00109594503948,0.8496342601901282,-0.4151833202017171,180.8246889405419,-11.336026622993717,-182.95982950089305,0.8152495429919665,-0.18465536189573967,180.89591267733482,-7.139170075888854,0.12693716446018727,0.09541819660988042,0.011879381773290445,0.07217803403815376,0.08581959299990333,0.12690906024062618,0.09427647038981067,0.010508228634129549,0.05854427010867678,0.09072973866039058
17,lig_2b,3,-5.830035836803368,-182.60052476943775,1.3877637800043854,-0.2354425038820315,180.47053093970297,-5.880972994775505,-182.66780015256293,1.4106103542885697,-0.08223118816868105,180.27147870439384,-7.003044370707081,0.15064415880992515,0.09427623752685044,0.01710435835780312,0.07098066977409095,0.07310348094580839,0.15293380353223515,0.09677269047348509,0.01842651273754527,0.054687732559065214,0.08117828641412568
18,lig_2c,1,-10.708327188130445,-174.92946144000192,0.5159760142592817,0.7075734395825767,174.72218146031503,-10.56428513873082,-174.9503490697859,0.5451966511086351,0.7982274484072722,174.88082213292128,-6.565933426633781,0.12541257171349712,0.1007069667961481,0.00392155331617107,0.06691357058532815,0.07960386119782352,0.1295514935492624,0.1053926728722721,0.00522636605730292,0.05815419013159226,0.0859268081284616
19,lig_2c,2,-10.94309263752853,-176.94385750664995,0.5315343038801198,0.454313291053397,174.47231739189237,-10.959474172302825,-177.02518917518688,0.5806043876791444,0.6798205952379665,174.4945959202228,-6.533353555087462,0.12821933307390307,0.10286680778311842,0.0033318943820613085,0.06905146416436382,0.08329166739179951,0.1363725754892857,0.09991700515805926,0.005507476310080967,0.056748248174828264,0.08831269234681921
20,lig_2c,3,-9.551896529632595,-176.49269780595577,0.5880132136568975,0.6345827062526999,174.512732387783,-10.005953380538637,-176.6012449524946,0.596322801043584,0.8024732055477013,174.3960321304308,-7.11514301557634,0.1293354317860589,0.10084906245502251,0.0065781610052107415,0.07053189151683505,0.09040193660866895,0.13174107722032385,0.098192429589218,0.006807761820532287,0.057454812186011464,0.0965052838189336
21,lig_2d,1,-11.553327602380378,-173.19323392358618,0.6263782111146065,0.8589093377058941,173.0199964617509,-11.465079641881577,-173.1716602473753,0.6561428706634138,1.0260857583498537,172.87631756582962,-6.539132348097526,0.12637438786067295,0.10001668466701943,0.009492479579901073,0.06935103487286676,0.07489506788956288,0.1284056604643215,0.09716892981248527,0.013064022417280049,0.058862719197937396,0.0825198719343524
22,lig_2d,2,-11.783235104230142,-175.18569967312152,0.6540202904016766,0.9311887337763249,172.79854735706252,-12.565397945472254,-175.26543851756335,0.6442399952661597,1.0968420432051484,172.68186271748047,-7.187668899607186,0.12195252157107632,0.10352004793870909,0.008136266422869552,0.06892670496935176,0.08531525284005133,0.12873428775687812,0.10372678649753435,0.007950246694698706,0.05747117769720487,0.0918190161221616
23,lig_2d,3,-12.040330713289546,-171.4613473959982,0.7956346068223826,0.6748275577128159,171.82871862467468,-12.631071732806829,-171.58215206971906,0.7886916478876981,0.8609037671851322,171.9962370413271,-6.534294544492387,0.12803940065397204,0.0934843743647896,0.00720484402256762,0.07228418606712457,0.07822312117320819,0.1341429285791698,0.10010412875011551,0.008003569853538188,0.05830582603236923,0.08532382037676804
24,lig_2e,1,-14.501029777275928,-183.697544765509,1.2361929960321065,1.002690770351649,183.92546818992494,-14.486828779667622,-183.81542871685215,1.243814206188129,1.1284534312110572,183.94502796983323,-7.2061987822860765,0.12508485030012828,0.07881121137264849,0.012274443663107216,0.08725881474648217,0.08339378872535241,0.12896625393436523,0.08449029189903201,0.013093133129706993,0.07172461667134244,0.08589730614272603
25,lig_2e,2,-13.96676569260327,-187.54804465760373,0.4890996252269471,0.8782215092846638,184.13057727641936,-13.914325944947882,-187.48330059992384,0.5288962336428465,1.0610812530459066,184.10625245074974,-6.989336891664376,0.13307267398076214,0.08529660264282383,0.007900378096008557,0.08156991622706096,0.08394790358402413,0.13618613111170447,0.08680426775988584,0.008302823619454487,0.06416063361580956,0.08704507184138521
26,lig_2e,3,-10.877780026054452,-189.04097749411068,0.39148901547903414,1.0229938233099078,183.25490330556448,-11.028308375811465,-189.13029459436768,0.3982581728748235,1.194372301873377,183.35423384779668,-7.068876679599712,0.1399117902672838,0.0933714235658603,0.00281485142749964,0.07643076532566304,0.08280503425732116,0.14319945911900595,0.09615887911046962,0.00385298825971995,0.06025535464983939,0.08558471139099114
27,lig_3a,1,-10.320364011718834,-176.83687389221458,1.2641189187174047,0.824932649078948,173.7216099706665,-10.329458749801606,-176.86260872993992,1.4891402784851948,1.0010631102187282,173.56903245616732,-6.8614033936054515,0.13695454926573353,0.09506220536174112,0.017448968610949075,0.06945313189992484,0.07984281121223519,0.14615578986036465,0.08842765383222222,0.022689377510869375,0.05646323395065469,0.08316055887603126
28,lig_3a,2,-11.476865608429465,-175.07872137133188,0.7852345745050913,0.7930641242241199,172.95962460388807,-11.37047745705654,-175.1557134542202,0.8053957088835272,0.9929648317872535,172.91511235187633,-7.033009190665938,0.13041722736027417,0.0923735047529355,0.005448599237821485,0.07572347928640016,0.08252502695355246,0.13486809220765092,0.0863787469024998,0.006584118152448395,0.06253742719708368,0.0889389949583753
29,lig_3a,3,-8.212454091383126,-175.58909850186183,2.8310178911266215,0.7300022645663791,173.5177448053099,-8.227754136135932,-175.73070889793073,2.8351764529151544,0.9032758488109685,173.24937830393802,-6.5890418485424,0.1398781642150656,0.09103667715959171,0.02442627031085627,0.0707911252155579,0.07760411373297185,0.13944392908855455,0.09071243547876821,0.025336684104441586,0.05907665011030388,0.08539911462237582
30,lig_3b,1,-13.585001634147096,-167.14073133042115,1.0725546730216156,0.9512725264944307,168.87216233797574,-13.322789217086164,-167.2032805942924,1.0769856346049373,1.084033576499358,168.76712717069998,-6.473306121871957,0.12967797683627505,0.07811248167778155,0.010772417636958406,0.0771272156084717,0.06459275473120067,0.13594830783334022,0.0778258142685449,0.011612256088915904,0.06050244121838997,0.07495726399395108
31,lig_3b,2,-13.368307511972974,-169.36567675578186,1.1512347340743179,0.9522496936401043,168.55543175404682,-13.1219667141763,-169.289140080703,1.1633440439183773,0.989973574899102,168.3555469929284,-6.465190394271036,0.12390243242177273,0.07223211242070533,0.011962471490204444,0.09263250318137957,0.06650683164027794,0.13065747230463404,0.07492597957857816,0.01285227568078904,0.07749633660809349,0.0724351204514382
32,lig_3b,3,-13.681531288168772,-167.1544859578022,0.7535678587658928,0.7400039513577691,168.76391933925171,-13.356673177231208,-167.2162880927269,0.7722702564749269,0.9873668701194949,168.63611381795317,-6.4242324086774625,0.1288617126694894,0.07571085164094796,0.0067585099573074115,0.07873797840233632,0.0665601397509234,0.13098242775711058,0.07921902096144105,0.008187723825233582,0.062202605801572636,0.07664206896877725
33,lig_4,1,-10.57580343076955,-187.93433738325245,0.4789318440054582,0.07168536840086562,172.7924585498888,-10.549639449379828,-188.004263108985,0.4822369357202078,0.33851622941393833,172.74417429290165,-7.124254494507813,0.13846793862952075,0.1325041428827904,0.0017857699009757614,0.06725944773619864,0.09122827830356993,0.1406038967144025,0.13680306335178574,0.0024774641065753128,0.054992429262371884,0.09673795070279469
34,lig_4,2,-9.414061043364223,-189.78810827282481,1.009043320889467,0.15052430779726456,171.97208372053018,-9.496194878072027,-189.8235652852127,1.0407254423610182,0.32703945572175197,172.08122774237978,-7.056609500378882,0.14939188767294712,0.13531151928066343,0.010264424152518742,0.07748664042567013,0.0792677892837224,0.15691437440444658,0.1308753335099926,0.012850213806247315,0.061564141427945016,0.09372784836218585
