name,replica,sample,dg_c2_pb,dg_c2_gb,dg_ie_pb,dg_ie_gb,dg_qh_pb,dg_qh_gb,dg_en_pb,dg_en_gb,c2_pb,c2_gb,ie_pb,ie_gb,qh,gb_energy_complex_bond,gb_energy_complex_angle,gb_energy_complex_dihed,gb_energy_complex_vdwaals,gb_energy_complex_eel,gb_energy_complex_14vdw,gb_energy_complex_14eel,gb_energy_complex_egb,gb_energy_complex_esurf,gb_energy_complex_ggas,gb_energy_complex_gsolv,gb_energy_complex_total,gb_energy_receptor_bond,gb_energy_receptor_angle,gb_energy_receptor_dihed,gb_energy_receptor_vdwaals,gb_energy_receptor_eel,gb_energy_receptor_14vdw,gb_energy_receptor_14eel,gb_energy_receptor_egb,gb_energy_receptor_esurf,gb_energy_receptor_ggas,gb_energy_receptor_gsolv,gb_energy_receptor_total,gb_energy_ligand_bond,gb_energy_ligand_angle,gb_energy_ligand_dihed,gb_energy_ligand_vdwaals,gb_energy_ligand_eel,gb_energy_ligand_14vdw,gb_energy_ligand_14eel,gb_energy_ligand_egb,gb_energy_ligand_esurf,gb_energy_ligand_ggas,gb_energy_ligand_gsolv,gb_energy_ligand_total,gb_energy_delta_bond,gb_energy_delta_angle,gb_energy_delta_dihed,gb_energy_delta_vdwaals,gb_energy_delta_eel,gb_energy_delta_14vdw,gb_energy_delta_14eel,gb_energy_delta_egb,gb_energy_delta_esurf,gb_energy_delta_ggas,gb_energy_delta_gsolv,gb_energy_delta_total,pb_energy_complex_bond,pb_energy_complex_angle,pb_energy_complex_dihed,pb_energy_complex_vdwaals,pb_energy_complex_eel,pb_energy_complex_14vdw,pb_energy_complex_14eel,pb_energy_complex_epb,pb_energy_complex_enpolar,pb_energy_complex_edisper,pb_energy_complex_ggas,pb_energy_complex_gsolv,pb_energy_complex_total,pb_energy_receptor_bond,pb_energy_receptor_angle,pb_energy_receptor_dihed,pb_energy_receptor_vdwaals,pb_energy_receptor_eel,pb_energy_receptor_14vdw,pb_energy_receptor_14eel,pb_energy_receptor_epb,pb_energy_receptor_enpolar,pb_energy_receptor_edisper,pb_energy_receptor_ggas,pb_energy_receptor_gsolv,pb_energy_receptor_total,pb_energy_ligand_bond,pb_energy_ligand_angle,pb_energy_ligand_dihed,pb_energy_ligand_vdwaals,pb_energy_ligand_eel,pb_energy_ligand_14vdw,pb_energy_ligand_14eel,pb_energy_ligand_epb,pb_energy_ligand_enpolar,pb_energy_ligand_edisper,pb_energy_ligand_ggas,pb_energy_ligand_gsolv,pb_energy_ligand_total,pb_energy_delta_bond,pb_energy_delta_angle,pb_energy_delta_dihed,pb_energy_delta_vdwaals,pb_energy_delta_eel,pb_energy_delta_14vdw,pb_energy_delta_14eel,pb_energy_delta_epb,pb_energy_delta_enpolar,pb_energy_delta_edisper,pb_energy_delta_ggas,pb_energy_delta_gsolv,pb_energy_delta_total
lig_20667_2qbp,1,1,9.509514285714404,-10.20201196190446,-81.7188107142856,-101.43033696190446,,,-90.6381857142856,-110.34971196190446,100.1477,100.1477,8.919374999999999,8.919374999999999,,3173.7153571428566,3775.801547619049,4088.858176190477,-2562.317123809524,-21494.930595238096,1308.3485857142855,12277.792780952384,-4043.3290476190487,103.05102795428571,567.2687285714287,-3940.278019664762,-3373.009291093333,3133.4437714285714,3634.497361904762,4049.843104761905,-2507.0303,-21338.547680952383,1286.707161904762,12520.743280952383,-4112.414157142856,105.90252257142856,779.6566999999994,-4006.511634571428,-3226.8549345714296,40.27158571428571,141.30417142857144,39.01509047619048,-5.078142857142857,205.2864619047619,21.641414285714283,-242.9504857142857,-240.4694428571429,5.174712582857142,199.4900952380952,-235.2947302742857,-35.80463503619048,6.42871999021043e-15,1.4285714338971695e-05,-1.9047619009002336e-05,-50.20868095238094,-361.669376190476,9.523809494350556e-06,-1.428571424558608e-05,309.5545523809525,-8.026207199999996,-411.8780571428569,301.52834518095256,-110.34971196190446,3173.7153571428566,3775.801547619049,4088.858176190477,-2562.317123809524,-21494.930595238096,1308.3485857142855,12277.792780952384,-4058.7157142857136,68.00483333333334,0.0,567.2687285714287,-3990.7108809523806,-3423.4421523809524,3133.4437714285714,3634.497361904762,4049.843104761905,-2507.0303,-21338.547680952383,1286.707161904762,12520.743280952383,-4143.248571428573,68.86299047619048,0.0,779.6566999999994,-4074.38558095238,-3294.728880952381,40.27158571428571,141.30417142857144,39.01509047619048,-5.078142857142857,205.2864619047619,21.641414285714283,-242.9504857142857,-241.6965238095238,4.13135238095238,0.0,199.4900952380952,-237.56517142857143,-38.0750761904762,6.42871999021043e-15,1.4285714338971695e-05,-1.9047619009002336e-05,-50.20868095238094,-361.669376190476,9.523809494350556e-06,-1.428571424558608e-05,326.2293809523809,-4.989509523809525,0.0,-411.8780571428569,321.23987142857135,-90.6381857142856
lig_20667_2qbp,1,10,44.3351047619047,28.619553893333546,-74.0959452380953,-89.81149610666645,,,-93.9121952380953,-109.62774610666644,138.2473,138.2473,19.81625,19.81625,,3190.6582571428576,3759.752095238095,4071.6944809523807,-2549.397695238096,-21432.374266666666,1306.8197190476192,12278.932161904762,-4096.0045666666665,104.40421467428573,626.0847523809523,-3991.600351992382,-3365.515599611429,3151.9975952380955,3619.2818000000007,4031.847138095237,-2491.853871428572,-21291.102466666667,1284.566271428571,12523.240947619048,-4153.813595238094,107.36604771428571,827.9774142857145,-4046.447547523809,-3218.470133238096,38.66066190476191,140.47028095238096,39.84732857142857,-5.241709523809523,205.34552857142856,22.25344761904762,-244.3088,-239.6256476190476,5.1811464,197.02673809523807,-234.4445012190476,-37.41776312380953,-1.8947806286936004e-14,1.4285714229345103e-05,1.4285714321038953e-05,-52.30211428571437,-346.6173285714284,3.383536836952858e-14,1.4285714349799014e-05,297.4346761904763,-8.142979440000001,-398.9194428571427,289.29169675047626,-109.62774610666644,3190.6582571428576,3759.752095238095,4071.6944809523807,-2549.397695238096,-21432.374266666666,1306.8197190476192,12278.932161904762,-4127.000147619048,68.8972380952381,0.0,626.0847523809523,-4058.1029095238096,-3432.018157142857,3151.9975952380955,3619.2818000000007,4031.847138095237,-2491.853871428572,-21291.102466666667,1284.566271428571,12523.240947619048,-4196.322299999999,69.6974523809524,0.0,827.9774142857145,-4126.624847619048,-3298.647433333333,38.66066190476191,140.47028095238096,39.84732857142857,-5.241709523809523,205.34552857142856,22.25344761904762,-244.3088,-240.6111523809524,4.125842857142857,0.0,197.02673809523807,-236.48530952380952,-39.45857142857143,-1.8947806286936004e-14,1.4285714229345103e-05,1.4285714321038953e-05,-52.30211428571437,-346.6173285714284,3.383536836952858e-14,1.4285714349799014e-05,309.93330476190465,-4.926057142857143,0.0,-398.9194428571427,305.0072476190475,-93.9121952380953
lig_20667_2qbp,1,11,84.429347619047,64.24490103999938,-70.330252380953,-90.51469896000062,,,-89.657752380953,-109.84219896000062,174.0871,174.0871,19.3275,19.3275,,3166.6657047619046,3756.481561904762,4060.820042857142,-2563.37460952381,-21456.019180952386,1308.7011952380951,12259.721723809524,-4052.4128142857135,104.25927346285714,532.9964380952382,-3948.153540822857,-3415.1571027276186,3129.034357142857,3615.693142857143,4021.567299999999,-2504.147333333333,-21304.915957142857,1286.2032904761904,12503.252704761906,-4122.322166666667,107.40883210285712,746.6875047619045,-4014.913334563809,-3268.225829801905,37.63133809523809,140.78841904761907,39.25275714285714,-5.346295238095238,205.53948095238096,22.497895238095232,-243.53098095238096,-239.09291904761903,5.171226034285715,196.8326142857143,-233.92169301333337,-37.08907872761907,9.523809544257723e-06,-7.443781041296288e-15,-1.4285714172501685e-05,-53.88098095238093,-356.6427047619053,9.52380953004687e-06,4.7369515717340014e-14,309.0022714285713,-8.320784674285717,-410.52368571428633,300.68148675428574,-109.84219896000062,3166.6657047619046,3756.481561904762,4060.820042857142,-2563.37460952381,-21456.019180952386,1308.7011952380951,12259.721723809524,-4091.396890476191,69.52357142857143,0.0,532.9964380952382,-4021.87331904762,-3488.876880952381,3129.034357142857,3615.693142857143,4021.567299999999,-2504.147333333333,-21304.915957142857,1286.2032904761904,12503.252704761906,-4176.837566666667,70.46780476190477,0.0,746.6875047619045,-4106.3697619047625,-3359.682257142857,37.63133809523809,140.78841904761907,39.25275714285714,-5.346295238095238,205.53948095238096,22.497895238095232,-243.53098095238096,-240.49627619047615,4.126785714285715,0.0,196.8326142857143,-236.3694904761905,-39.53687619047621,9.523809544257723e-06,-7.443781041296288e-15,-1.4285714172501685e-05,-53.88098095238093,-356.6427047619053,9.52380953004687e-06,4.7369515717340014e-14,325.93695238095233,-5.071019047619045,0.0,-410.52368571428633,320.8659333333332,-89.657752380953
lig_20667_2qbp,1,12,52.20852857142872,32.501304815238115,-77.44754642857129,-97.1547701847619,,,-91.50317142857128,-111.2103951847619,143.7117,143.7117,14.055625,14.055625,,3185.538371428572,3789.031366666668,4072.8277904761903,-2574.6182857142853,-21391.07015238095,1304.7676952380953,12266.615085714286,-4125.4127,103.87228248,653.091871428571,-4021.540417520001,-3368.4485460914293,3146.2246809523813,3646.210904761905,4031.4715904761897,-2516.1411571428566,-21234.27202380952,1282.3648476190474,12510.588352380955,-4198.74609047619,107.03845457142856,866.4471952380954,-4091.7076359047614,-3225.2604406666665,39.31370952380953,142.8204666666667,41.35620476190476,-5.016738095238095,205.33944285714287,22.40284761904762,-243.9732809523809,-239.39762380952385,5.1772754742857146,202.2426523809524,-234.2203483352381,-31.977695954285718,-1.9047619043345236e-05,-4.761904771536744e-06,-4.761904785070892e-06,-53.46039047619053,-362.13757142857145,4.398597888038716e-15,1.428571422257803e-05,312.7310142857143,-8.343447565714282,-415.597961904762,304.38756672,-111.2103951847619,3185.538371428572,3789.031366666668,4072.8277904761903,-2574.6182857142853,-21391.07015238095,1304.7676952380953,12266.615085714286,-4158.668076190476,69.20851428571429,0.0,653.091871428571,-4089.459561904762,-3436.3676904761905,3146.2246809523813,3646.210904761905,4031.4715904761897,-2516.1411571428566,-21234.27202380952,1282.3648476190474,12510.588352380955,-4247.365047619048,70.14376666666668,0.0,866.4471952380954,-4177.221280952382,-3310.774085714286,39.31370952380953,142.8204666666667,41.35620476190476,-5.016738095238095,205.33944285714287,22.40284761904762,-243.9732809523809,-240.4535952380953,4.120523809523809,0.0,202.2426523809524,-236.33307142857143,-34.09041904761906,-1.9047619043345236e-05,-4.761904771536744e-06,-4.761904785070892e-06,-53.46039047619053,-362.13757142857145,4.398597888038716e-15,1.428571422257803e-05,329.15056666666686,-5.055776190476191,0.0,-415.597961904762,324.0947904761905,-91.50317142857128
lig_20667_2qbp,1,13,44.85599047619054,25.010218537143032,-70.56833452380945,-90.41410646285696,,,-92.43770952380946,-112.28348146285695,137.2937,137.2937,21.869375,21.869375,,3149.99430952381,3769.997342857144,4072.9317619047615,-2560.1486333333337,-21354.63038095238,1306.6624238095235,12250.122204761905,-4150.025642857143,104.60950536,634.9290285714292,-4045.4161374971422,-3410.487108925713,3108.2469333333333,3630.5095285714287,4032.043323809524,-2500.30309047619,-21203.4597,1285.2637904761905,12493.606452380953,-4216.246880952381,107.7487780457143,845.9072380952384,-4108.498102906667,-3262.5908648114287,41.747366666666665,139.48781428571428,40.8884380952381,-5.802519047619048,205.1362047619048,21.39861904761905,-243.4842666666667,-240.1728,5.188337348571428,199.37165714285717,-234.98446265142857,-35.612805508571434,9.523809500271746e-06,-4.872293045212115e-14,2.6729941011927575e-14,-54.043023809523774,-356.3068857142856,1.4285714297354194e-05,1.9047619294572844e-05,306.3940380952382,-8.327610034285717,-410.3499095238094,298.06642806095243,-112.28348146285695,3149.99430952381,3769.997342857144,4072.9317619047615,-2560.1486333333337,-21354.63038095238,1306.6624238095235,12250.122204761905,-4192.394585714285,69.27889047619047,0.0,634.9290285714292,-4123.115695238094,-3488.186666666666,3108.2469333333333,3630.5095285714287,4032.043323809524,-2500.30309047619,-21203.4597,1285.2637904761905,12493.606452380953,-4274.138147619048,70.24083809523809,0.0,845.9072380952384,-4203.897309523811,-3357.990071428571,41.747366666666665,139.48781428571428,40.8884380952381,-5.802519047619048,205.1362047619048,21.39861904761905,-243.4842666666667,-241.2574761904762,4.126890476190477,0.0,199.37165714285717,-237.1305857142857,-37.75892857142858,9.523809500271746e-06,-4.872293045212115e-14,2.6729941011927575e-14,-54.043023809523774,-356.3068857142856,1.4285714297354194e-05,1.9047619294572844e-05,323.0010380952381,-5.0888380952380965,0.0,-410.3499095238094,317.9122,-92.43770952380946
lig_20667_2qbp,1,14,94.75106190476242,76.88155468190547,-61.81776309523757,-79.68727031809453,,,-89.86963809523758,-107.73914531809451,184.6207,184.6207,28.051875000000003,28.051875000000003,,3170.8374571428576,3740.302876190475,4068.9592619047626,-2570.7817,-21171.73910952381,1313.4030714285714,12271.459719047618,-4317.901380952381,105.75768414857144,822.4415761904764,-4212.14369680381,-3389.702120613333,3130.235676190476,3598.7265904761907,4029.1047904761904,-2510.9794428571427,-21014.265519047614,1291.7154857142857,12514.039247619046,-4395.435166666666,108.64072357714286,1038.5768285714278,-4286.794443089523,-3248.217614518096,40.60178095238096,141.5762619047619,39.8544619047619,-5.511685714285714,204.29107619047625,21.687580952380955,-242.57952380952383,-238.8653285714286,5.19998208,199.9199523809524,-233.66534649142852,-33.74539411047617,-1.877862944508836e-14,2.3809523825878475e-05,9.523809512283302e-06,-54.29057142857139,-361.7646666666661,4.761904772720982e-06,-4.761904472432088e-06,316.3991142857144,-8.083021508571429,-416.0552380952376,308.31609277714307,-107.73914531809451,3170.8374571428576,3740.302876190475,4068.9592619047626,-2570.7817,-21171.73910952381,1313.4030714285714,12271.459719047618,-4351.274880952381,69.57945238095238,0.0,822.4415761904764,-4281.695428571428,-3459.2538523809526,3130.235676190476,3598.7265904761907,4029.1047904761904,-2510.9794428571427,-21014.265519047614,1291.7154857142857,12514.039247619046,-4442.3114000000005,70.45464285714286,0.0,1038.5768285714278,-4371.856757142857,-3333.279928571429,40.60178095238096,141.5762619047619,39.8544619047619,-5.511685714285714,204.29107619047625,21.687580952380955,-242.57952380952383,-240.1681761904762,4.143904761904762,0.0,199.9199523809524,-236.02427142857147,-36.10431904761904,-1.877862944508836e-14,2.3809523825878475e-05,9.523809512283302e-06,-54.29057142857139,-361.7646666666661,4.761904772720982e-06,-4.761904472432088e-06,331.20469523809527,-5.0190952380952405,0.0,-416.0552380952376,326.1856,-89.86963809523758
lig_20667_2qbp,1,15,68.46676190476171,50.973357382856975,-67.6820380952383,-85.17544261714303,,,-88.9770380952383,-106.47044261714304,157.4438,157.4438,21.295,21.295,,3160.806623809524,3762.982947619048,4069.271428571428,-2581.489357142857,-21421.02137142857,1308.897704761905,12272.569847619046,-4105.280200000001,102.89145531428572,572.0178238095233,-4002.388744685715,-3430.3709208761907,3119.0321190476197,3620.6101904761913,4028.926395238095,-2523.4435380952377,-21278.20327142857,1287.3393571428571,12514.269809523808,-4166.128271428572,105.70864676571428,768.5310619047617,-4060.419624662857,-3291.888562758096,41.774504761904765,142.37275714285718,40.34502857142857,-5.624371428571428,201.51271904761904,21.558366666666668,-241.69994761904763,-237.4257952380952,5.174851165714285,200.23905714285715,-232.2509440723809,-32.01188692952381,-4.4662686247777725e-14,1.0827317878249144e-14,4.761904671722407e-06,-52.42144761904763,-344.33081904761934,-1.9047619055525967e-05,-1.428571424287925e-05,298.2738666666668,-7.992042617142857,-396.7522666666669,290.2818240495239,-106.47044261714304,3160.806623809524,3762.982947619048,4069.271428571428,-2581.489357142857,-21421.02137142857,1308.897704761905,12272.569847619046,-4148.973233333333,68.42027142857144,0.0,572.0178238095233,-4080.552961904763,-3508.5351380952384,3119.0321190476197,3620.6101904761913,4028.926395238095,-2523.4435380952377,-21278.20327142857,1287.3393571428571,12514.269809523808,-4222.79480952381,69.28425238095237,0.0,768.5310619047617,-4153.510557142858,-3384.979495238096,41.774504761904765,142.37275714285718,40.34502857142857,-5.624371428571428,201.51271904761904,21.558366666666668,-241.69994761904763,-238.9016523809524,4.084019047619049,0.0,200.23905714285715,-234.81763333333333,-34.57857619047619,-4.4662686247777725e-14,1.0827317878249144e-14,4.761904671722407e-06,-52.42144761904763,-344.33081904761934,-1.9047619055525967e-05,-1.428571424287925e-05,312.72322857142854,-4.948,0.0,-396.7522666666669,307.7752285714286,-88.9770380952383
lig_20667_2qbp,1,16,88.7745333333336,73.76942629714324,-77.28471666666641,-92.28982370285676,,,-85.57846666666642,-100.58357370285675,174.353,174.353,8.29375,8.29375,,3168.2286666666664,3751.3158095238086,4071.6193000000007,-2571.773642857143,-21408.90660952381,1306.812223809524,12289.317857142858,-4124.084409523809,104.30534300571428,606.6136047619052,-4019.779066518096,-3413.165461756191,3127.6890190476192,3608.5080190476183,4030.7784571428574,-2516.0324333333338,-21277.97208571429,1285.5533904761903,12531.085566666668,-4174.356742857142,106.6877018742857,789.609933333333,-4067.6690409828575,-3278.059107649525,40.539652380952376,142.80777142857144,40.840823809523805,-6.04092380952381,199.53371428571432,21.258809523809525,-241.76771904761904,-236.85849047619047,5.163514834285714,197.17212857142857,-231.6949756419048,-34.52284707047617,-4.761904817383668e-06,1.9047619068552584e-05,1.9047619122350815e-05,-49.70028571428571,-330.46823809523767,2.3809523790351335e-05,9.523809601270322e-06,287.13082380952386,-7.545873702857143,-380.1685238095235,279.5849501066667,-100.58357370285675,3168.2286666666664,3751.3158095238086,4071.6193000000007,-2571.773642857143,-21408.90660952381,1306.812223809524,12289.317857142858,-4159.888238095237,68.86323809523812,0.0,606.6136047619052,-4091.025000000001,-3484.411395238095,3127.6890190476192,3608.5080190476183,4030.7784571428574,-2516.0324333333338,-21277.97208571429,1285.5533904761903,12531.085566666668,-4221.09501904762,69.56871904761906,0.0,789.609933333333,-4151.5263,-3361.916366666667,40.539652380952376,142.80777142857144,40.840823809523805,-6.04092380952381,199.53371428571432,21.258809523809525,-241.76771904761904,-238.1485761904762,4.059819047619048,0.0,197.17212857142857,-234.0887571428572,-36.91662857142856,-4.761904817383668e-06,1.9047619068552584e-05,1.9047619122350815e-05,-49.70028571428571,-330.46823809523767,2.3809523790351335e-05,9.523809601270322e-06,299.355357142857,-4.7653,0.0,-380.1685238095235,294.5900571428569,-85.57846666666642
lig_20667_2qbp,1,17,76.70977619047635,58.92900361142881,-67.08869880952365,-84.86947138857118,,,-84.48182380952365,-102.26259638857118,161.1916,161.1916,17.393124999999998,17.393124999999998,,3164.877585714286,3764.119328571428,4067.1495619047614,-2565.9507857142858,-21280.37519523809,1307.1642714285713,12256.788957142857,-4219.338161904762,104.95084655999996,713.7737238095239,-4114.387315344762,-3400.613591535239,3124.943671428572,3624.8785666666654,4026.6291857142855,-2508.6274904761904,-21133.37693333333,1285.0240619047618,12500.684942857144,-4290.711242857142,107.81833988571432,920.1560047619045,-4182.892902971429,-3262.736898209524,39.93390000000001,139.24076666666664,40.52038571428572,-5.233442857142857,206.64525714285716,22.140223809523807,-243.89597619047615,-240.13356190476185,5.168374491428572,199.35111428571423,-234.9651874133333,-35.614073127619044,1.4285714243555958e-05,-4.761904781010647e-06,-9.52380962597014e-06,-52.0898523809524,-353.6435190476188,-1.4285714259627758e-05,-9.523809572848612e-06,311.5066428571429,-8.035867817142858,-405.7333714285712,303.47077504,-102.26259638857118,3164.877585714286,3764.119328571428,4067.1495619047614,-2565.9507857142858,-21280.37519523809,1307.1642714285713,12256.788957142857,-4251.51331904762,69.48811904761904,0.0,713.7737238095239,-4182.025199999999,-3468.2514761904763,3124.943671428572,3624.8785666666654,4026.6291857142855,-2508.6274904761904,-21133.37693333333,1285.0240619047618,12500.684942857144,-4336.31230952381,70.40412857142857,0.0,920.1560047619045,-4265.908180952381,-3345.7521761904754,39.93390000000001,139.24076666666664,40.52038571428572,-5.233442857142857,206.64525714285716,22.140223809523807,-243.89597619047615,-241.5034761904762,4.134909523809524,0.0,199.35111428571423,-237.36856666666665,-38.01745238095238,1.4285714243555958e-05,-4.761904781010647e-06,-9.52380962597014e-06,-52.0898523809524,-353.6435190476188,-1.4285714259627758e-05,-9.523809572848612e-06,326.3024666666666,-5.0509190476190495,0.0,-405.7333714285712,321.2515476190475,-84.48182380952365
lig_20667_2qbp,1,18,19.868685714285007,0.8766848038089847,-70.61546428571499,-89.60746519619101,,,-83.579214285715,-102.57121519619102,103.4479,103.4479,12.96375,12.96375,,3153.149785714286,3756.7171380952377,4055.453057142857,-2569.800023809524,-21389.04559523809,1309.1799428571428,12262.6738,-4122.119857142858,103.60350970285712,578.3281047619045,-4018.51634744,-3440.188242678096,3115.093819047619,3617.7637857142863,4014.917133333333,-2510.6657619047623,-21239.81639047619,1287.576938095238,12506.357347619049,-4195.974776190477,106.4729115085714,791.2268714285719,-4089.501864681905,-3298.2749932533325,38.05598571428571,138.95335238095237,40.53592380952381,-5.971938095238095,205.15912857142857,21.60300476190476,-243.6835476190476,-239.1566619047619,5.1627372000000005,194.6519095238095,-233.99392470476192,-39.34201518095238,-1.9047619074812127e-05,-6.767073673905716e-15,-1.0150610510858574e-14,-53.16232380952382,-354.38833333333395,-6.767073673905717e-16,1.1233342298683489e-13,313.011580952381,-8.032139005714285,-407.55065714285774,304.9794419466668,-102.57121519619102,3153.149785714286,3756.7171380952377,4055.453057142857,-2569.800023809524,-21389.04559523809,1309.1799428571428,12262.6738,-4154.29050952381,68.48989523809522,0.0,578.3281047619045,-4085.8006142857153,-3507.472509523811,3115.093819047619,3617.7637857142863,4014.917133333333,-2510.6657619047623,-21239.81639047619,1287.576938095238,12506.357347619049,-4242.937642857143,69.42515238095237,0.0,791.2268714285719,-4173.51249047619,-3382.285619047618,38.05598571428571,138.95335238095237,40.53592380952381,-5.971938095238095,205.15912857142857,21.60300476190476,-243.6835476190476,-240.39034285714283,4.13077619047619,0.0,194.6519095238095,-236.2595666666666,-41.60765714285714,-1.9047619074812127e-05,-6.767073673905716e-15,-1.0150610510858574e-14,-53.16232380952382,-354.38833333333395,-6.767073673905717e-16,1.1233342298683489e-13,329.0374761904761,-5.066033333333332,0.0,-407.55065714285774,323.9714428571428,-83.579214285715
