,ligand,MBAR,MBAR_sem,MBAR_uncertainty_propagation,MBAR_num_replicas,TI,TI_sem,TI_uncertainty_propagation,TI_num_replicas
0,lig_27,-6.715142717721892,0.13269371570417132,0.09502899054873103,3,-6.638895945272555,0.1156892773765265,0.0992798547121727,3
1,lig_28,-4.981864339546013,1.0822466608320895,0.11213592248375663,3,-5.314009842130171,1.426158883358311,0.12037577235933342,3
2,lig_30,-7.728126972034983,0.7778682770862968,0.09897164022541712,3,-7.877058614876884,0.75774289795348,0.10209526515218827,3
3,lig_31,-8.512434407198375,0.35270045390957583,0.10734661320323749,3,-8.585044866451485,0.3087317411119811,0.11130354681220282,3
4,lig_32,-8.741955412366979,0.8677750684068678,0.09852320259291579,3,-8.667493287907915,0.8426791779708351,0.09881678997195248,3
5,lig_33,-9.55158129654131,0.4721880720396405,0.093283167253894,3,-9.59618031031506,0.4854499271175832,0.0988925274103159,3
6,lig_34,-9.77803211729273,0.7331194559620146,0.1052592220826492,3,-9.623821418547847,0.798731619411216,0.10951423233521808,3
7,lig_35,-8.27773801611436,0.32807549624615673,0.1056420924182599,3,-8.362081397329268,0.23304824219787096,0.11554191524306726,3
8,lig_36,-9.445873806283126,1.907033732435118,0.10596753187750074,3,-9.469214304097468,2.1781706200241016,0.10917410673800965,3
9,lig_37,-7.366953580458747,0.6184588233538361,0.11298473179261613,3,-7.4257527686443865,0.5075802105750666,0.11554256800110284,3
10,lig_43,-9.601135012087637,0.7442378794477855,0.1023407208904093,3,-9.431515762107844,0.7350490514951685,0.10586503965136532,3
11,lig_46,-7.481193022644888,0.3873810954816523,0.1116718562108939,3,-7.67398707362419,0.08752538101983567,0.11648632314704559,3
12,lig_47,-6.975716686981372,0.7564325235963412,0.10820764521729358,3,-7.0956903057380485,0.6728347466065179,0.11039692780304905,3
13,lig_48,-4.595164401397227,1.1957643083874256,0.11866280893388596,3,-5.570081337786779,2.1529146652755324,0.12811870399822425,3
14,lig_49,-9.230961386838194,0.43926827025234344,0.10871643524485375,3,-9.315521095362135,0.4602656998091194,0.11075170529236973,3
15,lig_50,-10.773584728541332,1.4382880192088225,0.11076427286068197,3,-10.574024720066772,1.2572144133020369,0.11407290260676532,3
16,lig_52,-9.654684563501059,0.369247209382372,0.11344245860134451,3,-9.846981757958615,0.4920862979169237,0.11801561129088944,3
17,lig_53,-11.185405301975804,0.13694977745431225,0.11136565820928823,3,-11.211147221536047,0.3219807257460175,0.11286428286816126,3
18,lig_56,-9.783627776937779,0.32593362294177697,0.11417552734239121,3,-9.974152005674751,0.15587803524832905,0.11329803845847108,3
19,lig_58,-10.631467443896174,0.6489211380456964,0.12248653230351454,3,-10.780181065217894,0.6381148211879759,0.12089181782656153,3
20,lig_60,-9.53472095690185,0.3075233543661609,0.11167067794388062,3,-9.335114938838773,0.16149405506385997,0.11363760761100823,3
21,lig_61,-8.242578752402922,0.5059536063004707,0.11480107980865255,3,-8.214220605306226,0.4248540171988336,0.11827629782340794,3
22,lig_63,-11.734850787560072,0.27701395392864625,0.11262071922356869,3,-11.829345453318068,0.1741621311869691,0.11336182952024114,3
23,lig_65,-9.856453414733451,1.0727631274170792,0.11508108356356798,3,-9.901547113281461,1.1405044936779576,0.11505355394942825,3
24,lig_67,-10.17455012232759,0.48695174174034156,0.10520554116231615,3,-10.071619096600445,0.4809693018560338,0.10823772823256265,3
