,ligand,replica,mbar_complex_vdw_value,mbar_complex_coul_value,mbar_complex_bonded_value,mbar_ligand_vdw_value,mbar_ligand_coul_value,ti_complex_vdw_value,ti_complex_coul_value,ti_complex_bonded_value,ti_ligand_vdw_value,ti_ligand_coul_value,boresch,mbar_complex_vdw_error,mbar_complex_coul_error,mbar_complex_bonded_error,mbar_ligand_vdw_error,mbar_ligand_coul_error,ti_complex_vdw_error,ti_complex_coul_error,ti_complex_bonded_error,ti_ligand_vdw_error,ti_ligand_coul_error
0,lig_ejm_31,1,-5.56540495222407,190.15114252201144,0.484699167584348,-6.985818216636757,-199.4383026578043,-5.572843534035004,190.41285566472462,0.5113360576725092,-6.767662895569571,-199.64380906999872,-6.606522998936009,0.11610952703361739,0.03376928793546171,0.0021413749654385617,0.05218085945389195,0.050166858883723284,0.11615777762962719,0.04119308452198354,0.0036857059576930517,0.04851147725164055,0.06810726585231473
1,lig_ejm_31,2,-3.149316836206769,189.74957957214926,0.5200355357176605,-7.149273444413009,-199.71062213153297,-3.152209337639351,189.7512775034592,0.5413623573686283,-7.007410361097177,-199.44386521290207,-6.666213079423082,0.12263634703664884,0.04891918774745526,0.0038745208722238893,0.050431897258973644,0.03760149193753796,0.1231750050438963,0.05331272865298545,0.005043802816562169,0.04736290698593194,0.06316926992065942
2,lig_ejm_31,3,-2.6294270731002247,190.96261125540693,0.9477097437953769,-6.953161849201818,-200.26261213654706,-2.7973287987715767,191.47531307098492,0.9370181729552864,-6.80006225410191,-200.3166186653408,-6.582846565136384,0.12209025045472838,0.051851226176570585,0.005334792091253671,0.0520047692537956,0.05030721740374806,0.12194809043124226,0.06499826826095713,0.006768583830774184,0.047963674427397573,0.06783684146164046
3,lig_ejm_42,1,-6.567796026526403,183.228440771996,0.5408488835270815,-7.0849488250512085,-190.79809550313473,-6.544760912910337,183.27315863552607,0.5658740073591154,-6.862001836810336,-190.84648317076568,-6.54704721179042,0.11107740444363504,0.056499311561663906,0.0031234549574021735,0.05217243447961242,0.04779787533148457,0.12312532683905546,0.05856548611496523,0.0049933731411086705,0.0472047584074105,0.05764573635495713
4,lig_ejm_42,2,-6.672888198343628,186.23743335636524,0.5341613869003436,-6.978030383437024,-190.5938405693229,-6.484548186781823,186.31025716611708,0.555500325436409,-6.781444101447131,-190.61271885235365,-6.481167537578076,0.11353824369624592,0.06662010490657609,0.002243739915306753,0.05231151609808048,0.05144284574297115,0.11917449825036085,0.06518782012308642,0.00353161480644961,0.048081495226460984,0.06800086482462253
5,lig_ejm_42,3,-8.041483990646299,184.4302726647352,0.6064472702706678,-7.01579161201998,-191.21456641337846,-8.169035396834,184.3177637474909,0.6147798030772644,-6.811090715474962,-191.2013595118487,-6.574537435690916,0.11570431598721433,0.048767569979121926,0.00381331199073465,0.05411691936720856,0.06260109931383921,0.11718783587532872,0.05462627746174617,0.004947513362814513,0.04820294771449382,0.07235960669258183
6,lig_ejm_43,1,-4.809971952597522,169.7224918899325,0.6429303644700137,-8.022000757447787,-176.73896362377482,-4.831052780696526,169.70655920253415,0.6641081957962777,-7.854748930962446,-177.2362561348858,-6.608574057053838,0.12824162657437838,0.05312493872031418,0.005306120521420333,0.05633578453313734,0.04323935508375718,0.13122174348476986,0.05675346128829125,0.00699640243662778,0.051036550577234954,0.054695748039534184
7,lig_ejm_43,2,-4.32201729362665,170.72776019124296,0.5505168511748353,-7.976468016361731,-177.65247278054682,-4.01787495825731,170.7533709109283,0.5639786042176723,-7.822393473050514,-177.48673322901672,-6.541567753071542,0.13009696089878486,0.05394695296547022,0.006144635446375751,0.0558224972206401,0.04020357674923995,0.14071460749493614,0.055922356752468386,0.006879844380068029,0.0504811577705043,0.05614602465511267
8,lig_ejm_43,3,-8.175018202251191,171.61518757754158,0.5532838329350501,-8.123478025998933,-177.26954495966942,-7.813340908333676,171.7335273805931,0.5810523668858831,-7.958068945140459,-176.7586692164043,-6.735618844783156,0.1200502076094475,0.05900146975132099,0.0031296443250887515,0.05882207570248019,0.030607295193129175,0.12740828164628704,0.06285692951842617,0.004752612933601195,0.05335754942649652,0.047980084827940486
9,lig_ejm_45,1,-4.12817616751951,207.00407708460193,0.5637560800441369,-7.932184504348875,-212.40363838482784,-4.236381447340398,207.23648433359784,0.5745729806272708,-7.690529829391068,-212.48923546092638,-6.575904546415681,0.1355629405963032,0.06718349386527221,0.003057198575304748,0.0566517620484128,0.05535919940173085,0.14093823158012245,0.06846716312376329,0.004318659322875497,0.04924688512434605,0.06472612413238105
