,ligand,MBAR,MBAR_sem,MBAR_uncertainty_propagation,MBAR_num_replicas,TI,TI_sem,TI_uncertainty_propagation,TI_num_replicas
0,lig_ejm_31,-14.35915591723375,0.723279179056198,0.0844125453855624,3,-13.998832611596143,0.7864348875682409,0.0897606038247871,3
1,lig_ejm_42,-14.383333361467615,1.1769024482703505,0.08556454935016378,3,-14.181888362301992,1.2961554241785371,0.09059518200184835,3
2,lig_ejm_43,-14.295155449076397,0.7612182985063397,0.08897270687530787,3,-13.836353198227831,0.6293332637515021,0.09434978624384062,3
3,lig_ejm_45,-12.827222173874787,0.9849505385376982,0.0958790617164587,3,-12.446485603303584,0.8639559618920986,0.09860873131602291,3
4,lig_ejm_46,-14.756679455090262,0.9904576672979891,0.08814549960392978,3,-14.53239867322077,1.0209495561704343,0.0907541046855841,3
5,lig_ejm_47,-15.041686328051703,0.9826175219884946,0.08855827524141112,3,-14.615799623860402,0.7429552260278617,0.0917308850045087,3
6,lig_ejm_48,-13.44878992770216,1.3382234609076582,0.08962528765760311,3,-13.108344402184526,1.437339939623142,0.09357051093532119,3
7,lig_ejm_50,-14.883024911168228,0.47182989705015554,0.08088942617709338,3,-14.674790228834013,0.41626998755041567,0.08412609209242586,3
8,lig_ejm_54,-12.628960935959634,0.3988932687415731,0.09100997373596556,3,-12.331570652327287,0.40238671947625154,0.09169017026384463,3
9,lig_ejm_55,-15.23905775931476,1.4182961621842107,0.08688257562204513,3,-14.674147761478027,1.3820602211674258,0.09041972057062193,3
10,lig_jmc_23,-15.518172506308611,1.2543623002407478,0.09286469711353029,3,-15.102628515379555,1.1719628207284232,0.09929519941768992,3
11,lig_jmc_27,-15.0648436122978,1.722971744297194,0.0898239995709158,3,-15.170008840682513,1.8045471117856176,0.09184583079579109,3
12,lig_jmc_28,-15.247291873236442,0.503021072669217,0.08767670107887784,3,-15.224899711130432,0.5764385147599949,0.08841329941935072,3
