,ligand,replica,mbar_complex_vdw_value,mbar_complex_coul_value,mbar_complex_bonded_value,mbar_ligand_vdw_value,mbar_ligand_coul_value,ti_complex_vdw_value,ti_complex_coul_value,ti_complex_bonded_value,ti_ligand_vdw_value,ti_ligand_coul_value,boresch,mbar_complex_vdw_error,mbar_complex_coul_error,mbar_complex_bonded_error,mbar_ligand_vdw_error,mbar_ligand_coul_error,ti_complex_vdw_error,ti_complex_coul_error,ti_complex_bonded_error,ti_ligand_vdw_error,ti_ligand_coul_error
16,4l,2,-9.95689675844674,-19.157771267066405,0.5521274539014295,-8.643554689858606,15.318857821769758,-10.025289922803088,-19.134538707392664,0.5861152234753882,-8.507565981979809,15.343904727100039,-6.620089742099501,0.11945855483741015,0.04699254113218358,0.004331827422458408,0.05303571159877738,0.01304387915205844,0.12158466575572646,0.05074524415105915,0.005425674843003906,0.05082244151180218,0.013107683378375989
17,4l,3,-8.68268623409299,-18.974143905685406,0.6091177186974928,-8.981175458177919,15.396606921152326,-8.512535167665133,-18.886456795908806,0.6653699188362586,-8.858492120717235,15.42861717096579,-6.397430899720334,0.10813304292645826,0.05370020425640584,0.006496521819888831,0.05347212253041462,0.013140149137004366,0.1152270924552258,0.05350613246880421,0.0073649661456549435,0.05134060590676444,0.013440244457479138
18,4m,1,-7.404180971176833,-13.14435665443377,0.5851132672559777,-6.791745407059337,7.688431576049933,-7.569290341960264,-13.015431239828702,0.6328914998880305,-6.655766779807804,7.718472554911103,-6.70064043272219,0.10873990639495147,0.05302628672936996,0.0038217470257267392,0.04768078676012543,0.013957653872724473,0.11579675539249715,0.05558820577784509,0.0058344661707422935,0.04749370302947304,0.014056512054398406
19,4m,2,-8.407363173222064,-11.686963796009902,0.9747774319874135,-7.0863486142400856,7.607750713840884,-8.272118181143234,-11.659863649292632,1.0007474101753269,-6.938380126002444,7.638277010083629,-6.418361365868667,0.1045398154164825,0.05500152706027068,0.01179610780588726,0.04929447866840356,0.013984736677225535,0.11239338549335777,0.0579759611756191,0.012469281906188807,0.04859689231059244,0.01408815096440521
20,4m,3,-8.61239592567958,-11.42934556407837,0.7257447035401557,-6.830783392600526,7.602431241062491,-8.74087234188918,-11.510256498251659,0.7992700337872986,-6.694325263652081,7.631782881575728,-6.5247823842371995,0.11074929962587587,0.05308537437789945,0.006430842088734849,0.0494247255288601,0.013955934271152775,0.11604487643658344,0.05490731267033466,0.0072588657245793295,0.04859060187268692,0.01409151591843047
21,4n,1,-13.082358489816658,-0.6268442188701688,0.47960460335379795,-5.298848126244105,-2.2134148634209065,-13.113852396339745,-0.7137487136475317,0.4991584053600525,-5.146988431976084,-2.1858206692379927,-6.372174037886119,0.10697147084833793,0.04788364301812014,0.0019427975605984412,0.047577876288214326,0.013082604733706423,0.11002219099489355,0.050559497519220564,0.003443045225081574,0.04639267525384364,0.013190345279068219
22,4n,2,-11.006613147614583,-1.1540096076288773,0.7081154547660613,-5.354926075688194,-2.2619649349663207,-11.100084593571912,-1.1981115630010117,0.7485819283177675,-5.197934377867714,-2.2340305508430234,-6.31808257705345,0.10625342680011594,0.0473238916202204,0.006831468484618794,0.047514360522872084,0.013269303288836892,0.1103414262373481,0.05029504220720868,0.009537161800302268,0.04723481322032104,0.013297572929615711
23,4n,3,-10.741676899081629,-0.2870713797098532,0.7702787463018816,-5.2970316513286715,-2.211217006969282,-10.635177619586234,-0.14312565890855275,0.8317347656228694,-5.143785546722439,-2.1861909689711894,-6.282710549325259,0.10076031661704633,0.05257114276786248,0.0085805922316643,0.04904821273367265,0.013246867193744261,0.11248617273446691,0.05683127068191526,0.011659528155718642,0.04905476884649548,0.013286861128812425
24,4q,1,-8.898431482534802,-10.799313032884612,0.4318275420113432,-6.63297441324627,6.941991727909693,-8.841153418693064,-10.811871096125282,0.45170195267382696,-6.4991114157600665,6.97291386534019,-6.599878993765203,0.10832286776890707,0.05308288336044787,0.0013464757772354684,0.045726003972161644,0.01343470340361131,0.11165072325086,0.056185177358308976,0.002989792547909724,0.045903110165412445,0.01351910807049695
25,4q,2,-7.626430302983187,-10.743700123729687,0.4965043100619613,-6.567285273926965,6.9255832828372075,-7.53146010165868,-10.779523781248406,0.5056382780510394,-6.417987048298369,6.960587438143659,-6.556735702356227,0.1028767533010954,0.05572129184548833,0.004199504045218491,0.044210442061139804,0.013624300406530593,0.11136088279567063,0.056011084691097245,0.005307157452425846,0.04439261095110686,0.013633013295290193
26,4q,3,-6.059608462844058,-9.702008361428343,0.7198249474183346,-6.681383115060361,6.912862460387959,-6.019996031556222,-9.663979887329877,0.7497766909919246,-6.5695512211548115,6.941943697557378,-6.271204559496284,0.10649997219409058,0.04767651761873906,0.006600107750966713,0.04599076721279033,0.013382425687942194,0.10992807658585696,0.05089495436549545,0.007784724115906687,0.04659074462307745,0.01354282497684804
27,4r,1,-10.063274105712992,-37.18708645444016,1.324125092112711,-7.70585067056117,31.928418950310522,-10.166164819858825,-37.234517824910064,1.446701324423457,-7.733927698127962,31.94686336979156,-6.480628912276189,0.1152978518583191,0.047652804610201,0.012565071050644245,0.061714210037130734,0.012876541022366888,0.12150621004759196,0.050692516227983764,0.01554041904010159,0.0847396348538013,0.01298024843326777
28,4r,2,-10.914241089901571,-38.29976557342398,0.43855328831119667,-8.463979193354701,31.72939315958397,-10.83249038075805,-38.32636738221956,0.5110197015719828,-8.353714040581135,31.75445868671386,-6.42194320356467,0.11381257146536496,0.04865867517320529,0.002903219162070734,0.05276778721204378,0.012794106658170323,0.12120359271255501,0.04986538046936446,0.005194596234288982,0.05054632675671984,0.012983126266520335
29,4r,3,-9.743279730347867,-36.84338815557744,0.7110979372805742,-7.828315405530072,31.849808673517774,-9.847394758867274,-36.81874947139746,0.7318400558465248,-7.7324456790334795,31.875655278816414,-6.583417162302605,0.11849494955345312,0.055948676080468315,0.007874652364643894,0.05192325141066717,0.013162895496941496,0.12083947978342056,0.055839034646382145,0.008729055639371992,0.05093966514315207,0.013442559821918994
