name,dg_c2_pb_mean,dg_c2_gb_mean,dg_ie_pb_mean,dg_ie_gb_mean,dg_qh_pb_mean,dg_qh_gb_mean,dg_en_pb_mean,dg_en_gb_mean,c2_pb_mean,c2_gb_mean,ie_pb_mean,ie_gb_mean,qh_mean,dg_c2_pb_sem,dg_c2_gb_sem,dg_ie_pb_sem,dg_ie_gb_sem,dg_qh_pb_sem,dg_qh_gb_sem,dg_en_pb_sem,dg_en_gb_sem,c2_pb_sem,c2_gb_sem,ie_pb_sem,ie_gb_sem,qh_sem,num_replicas,total_samples
lig_20667_2qbp,128.77304841269856,102.67126005676204,-25.70742950396812,-51.80921785990463,,,-43.654439920634786,-69.7562282765713,172.42748833333332,172.42748833333332,17.947010416666668,17.947010416666668,,9.560911306565965,9.694810245998186,1.0287861447286017,1.2720007878098878,,,0.5285216661535107,0.8015113224065713,9.615620647524349,9.615620647524349,0.8148297778615687,0.8148297778615687,,3,60
lig_20669_2qbr,84.86154444444446,74.43700199726986,-25.690850555555542,-36.11539300273014,,,-41.06672555555554,-51.491268002730145,125.92827000000001,125.92827000000001,15.375875,15.375875,,7.352783336299949,7.337325518497312,0.9605822967395484,0.9970337251704013,,,0.32415641652623717,0.39991093509883785,7.381666352709587,7.381666352709587,0.84832913200457,0.84832913200457,,3,60
lig_20670_2qbs,95.9126561904762,82.95636076946032,-25.830990476190475,-38.78728589720635,,,-41.68361547619047,-54.639910897206356,137.59627166666667,137.59627166666667,15.852625,15.852625,,6.758989411498481,6.8697611863105505,0.9402384861689138,0.8494546373158083,,,0.5134488613871703,0.3484641942689526,6.990903738964613,6.990903738964613,0.805056699942198,0.805056699942198,,3,60
lig_23466,95.99924857142854,86.78759875942852,-24.612761845238136,-33.82441165723814,,,-40.519834761904804,-49.7314845739048,136.51908333333333,136.51908333333333,15.907072916666667,15.907072916666667,,6.564759338847339,6.566804345441973,0.744345854838971,0.7690421244567984,,,0.2749364689729193,0.26805111006151744,6.599611847255988,6.599611847255988,0.7382608862041745,0.7382608862041745,,3,60
lig_23467,99.28394357142855,89.68372249111107,-25.88545434523812,-35.48567542555559,,,-41.552548095238116,-51.15276917555559,140.83649166666666,140.83649166666666,15.66709375,15.66709375,,8.254351678256098,8.251649002037219,0.913543821428975,0.9299894914212877,,,0.25383761581366693,0.258834751646668,8.270164686807787,8.270164686807787,0.8700847974151813,0.8700847974151813,,3,60
lig_23468,101.16503388888898,91.96343985250802,-24.35232486111101,-33.55391014749197,,,-41.15985611111101,-50.361451814158634,142.32488999999998,142.32489166666667,16.80753125,16.807541666666665,,8.659610438408789,8.660241741735968,0.9323243801233168,0.9367785350272895,,,0.3389041763869153,0.2943545746807864,8.631333560295152,8.631333579828697,0.8465457189480605,0.8465474347824502,,3,60
lig_23469,97.80610825396835,88.37312017466675,-26.552072162698323,-35.985060241999925,,,-42.24147841269833,-51.67446649199993,140.04758666666666,140.04758666666666,15.68940625,15.68940625,,6.715032438624089,6.683634297987506,0.8529660823205641,0.8889843513559235,,,0.35150361436006505,0.3991165256073932,6.692148063008093,6.692148063008093,0.7548569312629482,0.7548569312629482,,3,60
lig_23470,104.77660888888893,95.71040991873019,-21.447038611111065,-30.51323758126981,,,-38.7028094444444,-47.76900841460314,143.47941833333334,143.47941833333334,17.255770833333333,17.255770833333333,,8.247662971811557,8.246579968256857,1.0009673565104888,0.9140338610777163,,,0.5264135614021715,0.3661771907900599,8.291572131604237,8.291572131604237,0.786289625668575,0.786289625668575,,3,60
lig_23471,96.80940849206351,87.2820837049524,-25.316703174603155,-34.84402796171426,,,-40.36049484126982,-49.88781962838093,137.16990333333334,137.16990333333334,15.043791666666667,15.043791666666667,,8.33445080325093,8.33423344560951,0.9196909376097833,0.9147983017305881,,,0.2692723638614493,0.2354018871552948,8.30294481210041,8.30294481210041,0.8422251470006984,0.8422251470006984,,3,60
lig_23472,82.26458039682532,72.86394336952372,-27.208852519841336,-36.609489547142935,,,-43.15607126984134,-52.55670829714293,125.42065166666666,125.42065166666666,15.94721875,15.94721875,,6.290333656698589,6.274744292031622,0.7734943066392721,0.7475676996351354,,,0.30048979602036036,0.1895681514174297,6.278830181363715,6.278830181363715,0.7360558238700209,0.7360558238700209,,3,60
lig_23473,93.50887777777776,83.31433911371427,-26.252125972222256,-36.44666463628574,,,-41.77261555555559,-51.96715421961907,135.28149333333334,135.28149333333334,15.520489583333333,15.520489583333333,,7.437406860263355,7.432053983851957,0.7871183433796008,0.7655361930904416,,,0.283526848937092,0.2645797575122076,7.502763923284645,7.502763923284645,0.7387453520966836,0.7387453520966836,,3,60
lig_23474,91.77127420634922,80.72854205180953,-28.881039543650793,-39.92377169819047,,,-44.63290412698413,-55.67563628152381,136.40417833333333,136.40417833333333,15.751864583333335,15.751864583333335,,7.9393219727589015,7.964410924880411,0.890273908995996,0.9055565623742199,,,0.3420179083993663,0.3757882710310191,7.940209102869666,7.940209102869666,0.7622720554691643,0.7622720554691643,,3,60
lig_23475,98.2572671428571,87.89082909873011,-25.373116190476235,-35.739554234603226,,,-41.8105328571429,-52.17697090126989,140.06779999999998,140.06779999999998,16.437416666666667,16.437416666666667,,7.292434404772108,7.3016019975103665,0.8044247883304939,0.8253192252845244,,,0.30853112006523886,0.2910680453580766,7.296181009241465,7.296181009241465,0.7849972096410935,0.7849972096410935,,3,60
lig_23476,94.67820769841269,83.91260422107935,-28.17372896825399,-38.93933244558731,,,-43.74552063492066,-54.51112411225399,138.42372833333332,138.42372833333332,15.571791666666666,15.571791666666666,,8.275526964269513,8.3892707929659,0.7801348388685407,0.8177897801902437,,,0.29947075037439624,0.36936659285561313,8.234705326566624,8.234705326566624,0.7281471538097393,0.7281471538097393,,3,60
lig_23477,93.3280151587302,83.1057556024762,-25.99196359126982,-36.21422314752381,,,-42.03636984126982,-52.25862939752381,135.364385,135.364385,16.04440625,16.04440625,,6.940043105653458,6.910096271014237,0.9776207737898527,0.9857047119214517,,,0.4009473076500953,0.24563249154107,6.8861290446395484,6.8861290446395484,0.9591361681944014,0.9591361681944014,,3,60
lig_23479,110.19663587301581,95.36416967130152,-21.200672043650858,-36.03313824536516,,,-38.50209912698419,-53.33456532869848,148.698735,148.698735,17.301427083333333,17.301427083333333,,7.3473357320831205,7.390993476758472,0.9105646272642509,0.8388448610857003,,,0.5415605359572807,0.33197353021652776,7.401817655220164,7.401817655220164,0.7522777771903684,0.7522777771903684,,3,60
lig_23480,91.49297920634922,79.44505340571435,-29.77518412698411,-41.823109927618994,,,-44.59001746031744,-56.63794326095232,136.08299666666667,136.08299666666667,14.814833333333333,14.814833333333333,,6.7099022113087665,6.687777490728573,0.9302206259469911,0.903798954630663,,,0.3817678810864397,0.31716748123703276,6.738433355391764,6.738433355391764,0.8360297977408985,0.8360297977408985,,3,60
lig_23482,113.94093746031749,98.84403905771433,-26.01577462301584,-41.11267302561901,,,-41.95701420634917,-57.05391260895235,155.89795166666667,155.89795166666667,15.941239583333333,15.941239583333333,,7.518595549872702,7.284496596426581,0.9606517796998156,1.0277248762703164,,,0.37723153494904366,0.6082871476155118,7.5278465672418555,7.5278465672418555,0.8517297715764376,0.8517297715764376,,3,60
lig_23483,95.43128746031748,76.0288998074286,-27.801358373015855,-47.203746025904735,,,-43.81100420634919,-63.21339185923807,139.24229166666666,139.24229166666666,16.009645833333334,16.009645833333334,,7.563404585815854,7.570014901761111,0.9109064791322606,1.073031645476298,,,0.4503415822268851,0.7922459187775152,7.529105920950285,7.529105920950285,0.7834744669268614,0.7834744669268614,,3,60
lig_23484,97.13152714285717,72.91731580406353,-35.3364757738095,-59.550687112603136,,,-52.65523619047615,-76.8694475292698,149.78676333333334,149.78676333333334,17.31876041666667,17.31876041666667,,6.2592996401736745,6.337779290366739,0.9770611431587756,0.9133924639731085,,,0.6493643409720652,0.5108747527835727,6.170264227301561,6.170264227301561,0.7788598900342271,0.7788598900342271,,3,60
lig_23485,126.85935420634922,101.48406265320634,-22.458543293650777,-47.833834846793664,,,-41.17714746031744,-66.55243901346033,168.03650166666665,168.03650166666665,18.71860416666667,18.71860416666667,,11.741818998265918,11.742896273833638,1.0619748545303782,1.166689757118039,,,0.49004176442705677,0.635347538837971,11.826147861500166,11.826147861500166,1.0660425078616027,1.0660425078616027,,3,60
lig_23486,96.81728984126993,76.37377970819055,-31.539720158730077,-51.98323029180945,,,-47.71330349206341,-68.15681362514277,144.53059333333334,144.53059333333334,16.173583333333333,16.173583333333333,,8.28292390043686,8.409758855435287,1.129748421298222,1.4347677066502191,,,0.8620265224389725,1.1091481652662478,8.115273541187198,8.115273541187198,0.7755769670742985,0.7755769670742985,,3,60
