name,dg_c2_pb_mean,dg_c2_gb_mean,dg_ie_pb_mean,dg_ie_gb_mean,dg_qh_pb_mean,dg_qh_gb_mean,dg_en_pb_mean,dg_en_gb_mean,c2_pb_mean,c2_gb_mean,ie_pb_mean,ie_gb_mean,qh_mean,dg_c2_pb_sem,dg_c2_gb_sem,dg_ie_pb_sem,dg_ie_gb_sem,dg_qh_pb_sem,dg_qh_gb_sem,dg_en_pb_sem,dg_en_gb_sem,c2_pb_sem,c2_gb_sem,ie_pb_sem,ie_gb_sem,qh_sem,num_replicas,total_samples
lig_1a,-9.758459920634946,-23.707658150222237,-19.673956170634945,-33.62315440022224,,,-23.748674920634944,-37.697873150222236,13.990215000000001,13.990215000000001,4.07471875,4.07471875,,0.8262006478642762,0.7604068953372384,0.39045769965269883,0.33535618316618077,,,0.3485651128076135,0.31414613005072345,0.873938814898075,0.873938814898075,0.21315792260717537,0.21315792260717537,,3,60
lig_1b,-8.12446071428574,-24.47265205587303,-17.44932571428574,-33.79751705587303,,,-22.108534047619074,-38.45672538920636,13.984073333333333,13.984073333333333,4.659208333333334,4.659208333333334,,1.0750567170274248,0.9956719192629374,0.5006128624922944,0.4279621637433349,,,0.4534303421203453,0.40417847246677785,0.9677743380213075,0.9677743380213075,0.24052157045334363,0.24052157045334363,,3,60
lig_1c,-9.614073015873043,-23.44525450095241,-20.25438801587304,-34.08556950095241,,,-25.264388015873045,-39.09556950095241,15.650315,15.650315,5.010000000000001,5.010000000000001,,1.0125471557766423,1.0180639278245698,0.5799464361477691,0.5148962678833554,,,0.37412713886952187,0.4035246313582343,0.8533312730691881,0.8533312730691881,0.30625438786779335,0.30625438786779335,,3,60
lig_1d,-10.89584309523818,-26.961731880825486,-22.334204345238177,-38.40009313082548,,,-27.55738142857151,-43.623270214158815,16.661538333333333,16.661538333333333,5.223177083333334,5.223177083333334,,1.025291358801206,1.042917562563639,0.40587758950591474,0.40217919160553356,,,0.2863351795753326,0.2749035676301394,0.9617686793842819,0.9617686793842819,0.2517895056023164,0.2517895056023164,,3,60
lig_2a,-10.295021031745993,-26.92982780615869,-19.79078894841266,-36.425595722825356,,,-24.44500769841266,-41.079814472825355,14.149986666666667,14.149986666666667,4.65421875,4.65421875,,0.9715056177688521,0.8432907467478565,0.5961028911186503,0.40333715077775145,,,0.45791026597700973,0.29514815592686156,0.6867330214119253,0.6867330214119253,0.249150107105396,0.249150107105396,,3,60
lig_2b,-7.500661428571437,-22.358077322158728,-17.791895178571437,-32.649311072158724,,,-22.019593095238104,-36.877008988825395,14.518931666666667,14.518931666666667,4.227697916666667,4.227697916666667,,1.2780841097297055,1.1884225871016856,0.6220912854327774,0.6319335298341375,,,0.5910768996775679,0.6380258537981083,1.1661634413691027,1.1661634413691027,0.2692243327953478,0.2692243327953478,,3,60
lig_2c,-2.839057857142902,-20.07341231549211,-14.221072440476235,-31.455426898825444,,,-19.054249523809567,-36.288603982158776,16.215191666666666,16.215191666666666,4.833177083333334,4.833177083333334,,1.4351735733472013,1.378780745521616,0.4627373691443882,0.3307440533629559,,,0.3659032063717743,0.27147684100708824,1.429880409734636,1.429880409734636,0.3088485056282049,0.3088485056282049,,3,60
lig_2d,-4.501013492063416,-17.131697786603116,-14.139393075396749,-26.770077369936452,,,-18.665486825396748,-31.29617111993645,14.164473333333335,14.164473333333335,4.52609375,4.52609375,,0.956362782339671,0.7543804916924208,0.5717757819919166,0.3735343471470724,,,0.45375116218168954,0.2812675938474523,0.7592520149777899,0.7592520149777899,0.2853020922805929,0.2853020922805929,,3,60
lig_2e,-7.593769126984105,-24.385944026412673,-20.765828293650774,-37.55800319307934,,,-26.179849126984106,-42.97202402641267,18.58608,18.58608,5.414020833333334,5.414020833333334,,1.1877263254861097,1.0051696024210435,0.5668468246079303,0.3964160896815386,,,0.46022256537544337,0.2989729528634163,0.974505644178418,0.974505644178418,0.29487644654157824,0.29487644654157824,,3,60
lig_3a,-10.449920476190481,-22.727846875492062,-19.692758809523816,-31.970685208825397,,,-23.627842142857148,-35.90576854215873,13.177921666666666,13.177921666666666,3.9350833333333335,3.9350833333333335,,0.9420778216546712,0.9813017587192724,0.4190137120097893,0.366891448385255,,,0.309053127643163,0.32769994003071456,0.8418307437311334,0.8418307437311334,0.21064397498030601,0.21064397498030601,,3,60
lig_3b,-8.134281904761844,-23.824566172952316,-17.605206904761847,-33.29549117295232,,,-22.229956904761842,-37.920241172952316,14.095675,14.095675,4.624750000000001,4.624750000000001,,1.1184069676986157,1.108387751976356,0.5196847178714186,0.4705679940276951,,,0.4260060136865314,0.3885959448629897,0.9856284336809523,0.9856284336809523,0.26295638678762134,0.26295638678762134,,3,60
lig_4,-1.3064083333333072,-7.803461599999971,-32.84391708333331,-39.34097034999997,,,-41.12365666666664,-47.6207099333333,39.81724833333333,39.81724833333333,8.279739583333333,8.279739583333333,,2.159072997357549,2.1363971650406115,0.6249899068072737,0.6826148227844404,,,0.3265213371333366,0.36119611587076594,1.973226502277656,1.973226502277656,0.44694801695253195,0.44694801695253195,,3,60
lig_5,-6.601154047618978,-20.667094538666596,-16.607733214285645,-30.67367370533326,,,-20.958879047618982,-35.0248195386666,14.357724999999999,14.357724999999999,4.351145833333334,4.351145833333334,,1.0378345395429243,0.9516602253044824,0.5029055710106459,0.4410781399230173,,,0.379831492695131,0.324309972862818,0.9483079083133458,0.9483079083133458,0.3330223688000172,0.3330223688000172,,3,60
lig_6a,-9.681247460317397,-23.62217004463485,-19.199171210317395,-33.14009379463485,,,-23.248660793650732,-37.189583377968184,13.567413333333333,13.567413333333333,4.049489583333334,4.049489583333334,,1.2328084872196416,1.1405901455646816,0.7192766250922206,0.5567107399714778,,,0.6398224773107584,0.4452809148498054,1.1211771296035873,1.1211771296035873,0.35292701329757314,0.35292701329757314,,3,60
lig_6b,-2.8545381746031997,-16.72078152000002,-13.495408591269866,-27.36165193666669,,,-17.7037731746032,-31.57001652000002,14.849235,14.849235,4.208364583333333,4.208364583333333,,0.8077591403606458,0.8624472741573643,0.5465544555528726,0.575793291036365,,,0.562973615103466,0.6249990654817369,0.8107910623067607,0.8107910623067607,0.27317868243029947,0.27317868243029947,,3,60
