name,dg_c2_pb_mean,dg_c2_gb_mean,dg_ie_pb_mean,dg_ie_gb_mean,dg_qh_pb_mean,dg_qh_gb_mean,dg_en_pb_mean,dg_en_gb_mean,c2_pb_mean,c2_gb_mean,ie_pb_mean,ie_gb_mean,qh_mean,dg_c2_pb_sem,dg_c2_gb_sem,dg_ie_pb_sem,dg_ie_gb_sem,dg_qh_pb_sem,dg_qh_gb_sem,dg_en_pb_sem,dg_en_gb_sem,c2_pb_sem,c2_gb_sem,ie_pb_sem,ie_gb_sem,qh_sem,num_replicas,total_samples
4g,-19.981053253968224,-31.658904363492034,-24.902477003968222,-36.58032811349204,,,-28.81642492063489,-40.49427603015871,8.835371666666667,8.835371666666667,3.9139479166666664,3.9139479166666664,,0.42169307049361954,0.39251818868922644,0.27723572084031944,0.23192178846282172,,,0.18872918305861452,0.1245358478362829,0.3862545765263158,0.3862545765263158,0.1991698965892612,0.1991698965892612,,3,60
4h,-17.598608174603175,-31.949139486412694,-23.28659109126984,-37.63712240307936,,,-27.13135150793651,-41.481882819746026,9.532743333333334,9.532743333333334,3.8447604166666665,3.8447604166666665,,0.4593483514526621,0.4311487781766182,0.3242367722340756,0.2875948181080231,,,0.1970325144415371,0.17615001623813373,0.38764522963473796,0.38764522963473796,0.22619169616800086,0.22619169616800086,,3,60
4i,-17.77640007936507,-28.29303041390475,-24.93165299603174,-35.448283330571414,,,-28.839330079365073,-39.35596041390475,11.06293,11.06293,3.907677083333333,3.907677083333333,,1.1588479263238964,1.1124957627389223,0.44709767012065577,0.36726958920145975,,,0.257554138608316,0.19332284701451105,1.0239949771054973,1.0239949771054973,0.28716950425275395,0.28716950425275395,,3,60
4j,-19.252044365079332,-31.124000421206308,-25.722585615079332,-37.594541671206315,,,-29.732721031746,-41.60467708787298,10.480676666666666,10.480676666666666,4.0101354166666665,4.0101354166666665,,0.6301224485938021,0.6409852490467685,0.3487419305259717,0.3198375120789545,,,0.22228648096374481,0.16591239872665253,0.5415300915332127,0.5415300915332127,0.23902607482169214,0.23902607482169214,,3,60
4k,-18.582038888888885,-31.542900928952385,-24.37266222222222,-37.333524262285714,,,-28.25166222222222,-41.21252426228571,9.669623333333334,9.669623333333334,3.879,3.879,,0.5306318425252053,0.4635416112352243,0.3317975602300259,0.24144045433400835,,,0.2164776476489016,0.12493727260214256,0.4689791672903542,0.4689791672903542,0.21756267979962934,0.21756267979962934,,3,60
4l,-18.600874523809512,-33.12077134165078,-24.288507440476177,-38.808404258317445,,,-28.040017857142846,-42.55991467498412,9.439143333333334,9.439143333333334,3.7515104166666666,3.7515104166666666,,0.5165156369396248,0.46727565229497786,0.31788862376796123,0.2607369563737381,,,0.22237641862111843,0.14040686481573317,0.41233420188879466,0.41233420188879466,0.1819516277431445,0.1819516277431445,,3,60
4m,-21.110344841269814,-29.840482805841244,-26.120556507936485,-34.85069447250791,,,-29.707181507936482,-38.437319472507916,8.596836666666666,8.596836666666666,3.5866249999999997,3.5866249999999997,,0.4739310873280794,0.4644931376563418,0.26434584433248415,0.2580754400667733,,,0.17555377235628594,0.1860603201744674,0.4023400053624619,0.4023400053624619,0.18104856647212145,0.18104856647212145,,3,60
4n,-21.537517063492164,-32.650245026349324,-26.671839980158833,-37.78456794301599,,,-30.52493373015883,-41.637661693015986,8.987416666666666,8.987416666666666,3.8530937499999998,3.8530937499999998,,0.3744597939449203,0.38000011229782105,0.28032647029010227,0.25726876158474177,,,0.1780822987583481,0.15905947755632835,0.3397450186725422,0.3397450186725422,0.17977631980996722,0.17977631980996722,,3,60
4q,-15.250008412698355,-24.345616960952317,-21.770779246031687,-30.866387794285647,,,-25.522508412698357,-34.618116960952314,10.2725,10.2725,3.7517291666666663,3.7517291666666663,,0.6464779115895041,0.6630184364992594,0.24467330234433093,0.2715778800692429,,,0.2084788532494734,0.20162439821975414,0.6291136759440911,0.6291136759440911,0.20802172884841005,0.20802172884841005,,3,60
4r,-19.712385873015798,-32.72809575936501,-26.343213789682462,-39.35892367603167,,,-30.317140873015795,-43.33285075936501,10.604755,10.604755,3.9739270833333338,3.9739270833333338,,0.5196551625309003,0.5100313783179568,0.25416037314837553,0.2474626789964262,,,0.14522527221871173,0.12157136623741607,0.46939448161395414,0.46939448161395414,0.19058011193015184,0.19058011193015184,,3,60
