,ligand,replica,mbar_complex_vdw_value,mbar_complex_coul_value,mbar_complex_bonded_value,mbar_ligand_vdw_value,mbar_ligand_coul_value,ti_complex_vdw_value,ti_complex_coul_value,ti_complex_bonded_value,ti_ligand_vdw_value,ti_ligand_coul_value,boresch,mbar_complex_vdw_error,mbar_complex_coul_error,mbar_complex_bonded_error,mbar_ligand_vdw_error,mbar_ligand_coul_error,ti_complex_vdw_error,ti_complex_coul_error,ti_complex_bonded_error,ti_ligand_vdw_error,ti_ligand_coul_error
10,4j,2,-9.554370292569798,5.873563619242828,1.2724693735967956,-5.343044353206218,-10.570121913906936,-9.529582486409565,5.888039915202388,1.2960885954194403,-5.214283020167252,-10.544143793662247,-6.321310395237553,0.11166148824072433,0.059775362684897644,0.012054798217824125,0.05057501991686609,0.014128409553721933,0.12617822088288308,0.06145823781143046,0.011914984030078174,0.04954503009746716,0.014347297526370099
11,4j,3,-8.820210677436243,5.406445792602235,0.7443588684598608,-5.361200835857276,-10.52596147198697,-8.756359842875977,5.5066188499932,0.7835091177862802,-5.2359091849514465,-10.491510818152472,-6.31104366449467,0.1143374187183191,0.05353323726136746,0.003912595501100648,0.05051446420101503,0.014134721468045801,0.11598592237028657,0.05495105370046781,0.007079672624844496,0.04962539028395282,0.014359489994714944
12,4k,1,-12.860922679455317,-17.342403039428877,0.5209011277230249,-5.568089256985359,13.111551723485215,-12.800709273594387,-17.41178676453638,0.538539535138939,-5.3962470412644175,13.136110690704397,-6.387640656268305,0.11602844320349578,0.047338368879473125,0.0021808870602955583,0.05220004566851395,0.013861236779431216,0.12388151262908849,0.05021688947654006,0.0032153516510763165,0.05044549337527497,0.014269436658265213
13,4k,2,-12.360416171471726,-17.36529019475049,0.6197581125679951,-5.524683326659203,13.062779799496846,-12.31886711409779,-17.339194020806445,0.6731010511448414,-5.375349411177957,13.091381721471548,-6.331472622408504,0.1077654236244828,0.043401993766309106,0.004566643932344455,0.051709038724445495,0.013756516354468786,0.1114367879040494,0.04732482965324888,0.007564861668684905,0.05019491014209598,0.01383696139707046
14,4k,3,-10.864649529772395,-17.782610590070522,0.4343242319911988,-5.572608707661067,13.056735053560208,-11.05592359052102,-17.733764255720953,0.4544112276569111,-5.461879520996107,13.085534023682644,-6.41696497699546,0.11059010659146618,0.058459859853266294,0.0025885343053726785,0.05228855511001097,0.013739169254323044,0.11598034509435766,0.06013233786641931,0.003976442534937365,0.0515660214413381,0.013865529564475327
15,4l,1,-9.052831706817239,-13.849337886274514,0.677894783816592,-5.874106880642626,10.399952120283285,-9.133007303918152,-13.80844568152393,0.7473927740688066,-5.721862022442222,10.427927092514878,-6.2708741339951155,0.11361637518890921,0.06285194949676358,0.006877169272206759,0.05375789195300898,0.013564958733069246,0.12265662170768243,0.06139629670321249,0.010315805140187486,0.0518980152772126,0.013685642933444387
16,4l,2,-11.92578360488368,-13.703941174333174,0.5377984084237916,-5.4423437919513775,10.408149208071917,-11.739874485774955,-13.688285722060597,0.551420073895769,-5.255747827372715,10.435618689600368,-6.335235704740161,0.10892992560218649,0.0594163056891327,0.0027430626848453103,0.05122857974865948,0.013571194014283642,0.11657158009571514,0.05963662548566863,0.004907979557582093,0.051294822336095725,0.013647040450825461
17,4l,3,-11.944560950148729,-14.164059021689411,0.7672426096187781,-5.7293753559798795,10.422994529326129,-12.011205960248118,-14.12096466442895,0.7748047287648142,-5.57230988663004,10.448688077876284,-6.376204342674454,0.11306221202629545,0.05229444143177544,0.008867141262771421,0.052217160536576816,0.013937388872684133,0.12001088046185507,0.055755700933004144,0.009255339614059995,0.0499310311152089,0.01413657495748912
18,4m,1,-13.114738249178627,9.803572588438298,0.42253566744126014,-4.938053732170095,-12.918901330319613,-13.008742008186106,9.732154653964484,0.4257452385143442,-4.824663562346992,-12.892844723059923,-6.582278041135418,0.10189166349268794,0.05634058921886008,0.0015701420474914906,0.04609577940415911,0.013488340856379979,0.1049773668001556,0.05793006232835711,0.002641344099732775,0.045766714467309025,0.013597590578469917
19,4m,2,-12.32246339113448,9.877026084138251,1.0765837561975211,-5.0049421241847,-12.953977403390219,-12.497963920859094,9.950177549734596,1.062644145703334,-4.875822273149565,-12.925235945976649,-6.508618614024724,0.09916451896764493,0.056136255381933536,0.00890651887587516,0.046211348005204024,0.013479830760357655,0.10397907815423925,0.05940118294571905,0.00922705444523978,0.04553374439630778,0.013574719723889652
20,4m,3,-12.630202112531983,9.217142874282771,0.5765123471417479,-4.994414084003668,-12.944403623484439,-12.349704038907644,9.244760513513112,0.5994090255064466,-4.863275041513414,-12.915543088101353,-6.5226551002457285,0.10278016020934931,0.05006284034223668,0.005253411746010415,0.04659917149206593,0.013669436792932897,0.10906161798514999,0.054427852615109816,0.006077603494436618,0.04657567313570335,0.013728896309570051
21,4n,1,-12.219745094751433,13.228864304230493,0.9027168720009523,-4.465894861513515,-18.110334945849306,-12.078240269230403,13.248659928975624,0.8924791556408307,-4.348000825879564,-18.079522269385706,-6.576883047938691,0.10848895468201708,0.05328909112303434,0.009095018598131954,0.04780499986518252,0.01389961389548202,0.11571763357574211,0.05601759077835439,0.009681632588965861,0.0466523233047246,0.014088553213390406
22,4n,2,-12.441863768116747,13.21109764058592,0.5167818574091324,-4.51998751375205,-18.11624357933735,-12.456207000761,13.29737560870536,0.5657888482255737,-4.410856355758312,-18.08897972003954,-6.506749271348452,0.1052608269166154,0.05741853186394439,0.003639707682889014,0.04748265646593713,0.013326934457574982,0.10758379425604576,0.059500072903159375,0.005538071080280871,0.04662197049078435,0.013477835964888359
23,4n,3,-14.163273417149863,13.548272525444219,0.6357500295947492,-4.487408715901389,-18.11756264347339,-14.062202546083606,13.635574327374451,0.647744245355069,-4.337441647142628,-18.093357377510944,-6.80955233992576,0.10309367475181305,0.05239937044442454,0.00561226976177206,0.04800693350951338,0.01389119487018021,0.10586544247631363,0.05413942655322853,0.0069886832810792,0.046555599215998264,0.014080329608234615
24,4q,1,-9.350105870056472,5.613539272679561,0.689529096533021,-5.306417574520208,-9.151080434945543,-9.378716539764937,5.572491564549775,0.7416983405741783,-5.166948505026368,-9.120336361131816,-6.351007261459109,0.09964709883546988,0.058948790562388026,0.006639048276857289,0.04580455631062804,0.013620814942982604,0.10633091162653277,0.05994567722503333,0.008833676391935826,0.04584595251996691,0.013758288572499042
25,4q,2,-8.877229484353325,6.703611599990989,0.5581494659796267,-5.258101687777937,-9.0899630773745,-8.938032403460536,6.5863591663484335,0.5892546392572392,-5.147669256020501,-9.0583783395754,-6.480676947196144,0.0935966970121917,0.03774980488882444,0.005099290227765082,0.04577988759733205,0.013639222182211816,0.1041886368025012,0.04423016376892425,0.006275628048108037,0.04575082648021314,0.013777759353404239
26,4q,3,-7.755806530498269,6.283584891183798,0.5527543130630946,-5.270265076040285,-9.129674371124597,-7.524733430606072,6.284243491236175,0.582846154461924,-5.134547262753379,-9.096459955421421,-6.568979528082258,0.09391994982155707,0.05239350527736641,0.0058710340091528675,0.04454982936872214,0.013833806001004284,0.10252416135972141,0.05466681346686431,0.006830222735605658,0.0440328828553231,0.013914507267555718
27,4r,1,-14.963318762941146,-22.870781007980863,0.7732775541872127,-5.428430030663634,17.153788983738384,-15.082772837121313,-22.874130748664058,0.8153363843820126,-5.296206608505474,17.179796645139326,-6.426393905083072,0.11027014806760868,0.04871958118581955,0.006726719300313756,0.05198542317881235,0.013576732662212217,0.11290341259807157,0.04970604728190336,0.009213352621848244,0.05001705222875771,0.013861878767109244
28,4r,2,-11.86616955555193,-21.423927842487625,0.7107095392325873,-5.240843637598033,17.167464018639706,-11.891464965643674,-21.37920479218052,0.7681147946240605,-5.15591687123733,17.192023931676275,-6.389581234690411,0.10532357906094725,0.057997065724354376,0.007626032239965367,0.05224095097974182,0.013420452393027383,0.11142980574472927,0.05955171799176513,0.009636731426081454,0.05190378224732711,0.01353510637935162
29,4r,3,-13.30663218787301,-20.74932343258769,0.4583032264175533,-5.286694996426408,17.19685650977666,-13.233463227350354,-20.709716167658065,0.4649807177130694,-5.162656356198882,17.222336937232605,-6.671445866865338,0.10772828932588435,0.04406115540067034,0.002014176846598673,0.052706946012623386,0.014209331549755556,0.11192833463432218,0.04883708132730771,0.002620907576572385,0.05098696615975758,0.014512559391574104
