,ligand,replica,mbar_complex_vdw_value,mbar_complex_coul_value,mbar_complex_bonded_value,mbar_ligand_vdw_value,mbar_ligand_coul_value,ti_complex_vdw_value,ti_complex_coul_value,ti_complex_bonded_value,ti_ligand_vdw_value,ti_ligand_coul_value,boresch,mbar_complex_vdw_error,mbar_complex_coul_error,mbar_complex_bonded_error,mbar_ligand_vdw_error,mbar_ligand_coul_error,ti_complex_vdw_error,ti_complex_coul_error,ti_complex_bonded_error,ti_ligand_vdw_error,ti_ligand_coul_error
14,lig_32,3,-17.298997565615416,-159.95104800046707,1.6818727952186026,-1.201416521796355,165.30019066122708,-17.161739590545107,-160.17009645050118,1.933267716432714,-1.0804812683020966,165.3513303143731,-6.409072149521585,0.10420105544066821,0.10848683466611563,0.02552881128794698,0.09694023746102244,0.0695096597875168,0.10946084154321034,0.1128948091533137,0.0350013392154921,0.0970076264800256,0.07512768496885093
15,lig_33,1,-14.783009333708968,-166.60071410498063,1.1361307390166147,-0.7481533754030015,167.64191399437308,-14.632350636379789,-166.57507837305718,1.242749291470138,-0.587201856385983,167.65375699791161,-6.461803487757802,0.10287636730818589,0.060614132251363716,0.01180482107052136,0.06356739020722117,0.046183275153877296,0.10163626549755747,0.06731489398469141,0.014061824363888198,0.05672221022728226,0.04956711418343382
16,lig_33,2,-17.1631188826951,-162.47359246817632,2.4718113258511143,-0.872590306657758,167.5097755590128,-17.18797421368781,-162.77719073304618,2.502543583454506,-0.7373001045177742,167.48981252002687,-6.390572254918878,0.10166286323155181,0.08737902143962364,0.03407658080032319,0.06414006143604772,0.045583135569932653,0.10721933307383738,0.09841870844491318,0.03009649977075321,0.058861461807341024,0.05273563421577469
17,lig_33,3,-17.172132142469888,-163.81982522265298,2.30899580502941,-0.8957745586263443,167.54138292671834,-16.791920956648323,-163.82602856409414,2.411270044876818,-0.7882903432822332,167.56643413192086,-6.657311067714553,0.10157684936933073,0.08564828737031399,0.02663333201916692,0.06448151179645203,0.042893406255024545,0.11437155731402182,0.09101686001487859,0.03089127563604148,0.0572155335825535,0.04570578885645352
18,lig_34,1,-17.159765424728697,-144.69256853370922,2.0066159288335994,-0.3938138527401676,149.70574028534304,-17.20405049659013,-144.60300410582101,2.0815060542433557,-0.2681999867109848,149.70036287985266,-6.304568566124893,0.10005193599919941,0.10490423108732455,0.02118071925569767,0.0874821465733026,0.05527445546205593,0.1054749735788033,0.11078468767398879,0.02469436238336022,0.0740625081038671,0.06146623953965358
19,lig_34,2,-21.4692819895289,-143.37558149865632,1.3309836782332227,-0.4752881579455498,149.72690146584827,-21.144222624315336,-143.48048574387323,1.6422371656590875,-0.4411302119428979,149.7899837225743,-6.679980261939614,0.10441920344096664,0.10923943381711962,0.022026576564158937,0.07347703303004681,0.0677076233764915,0.10974048947370026,0.10987333873009646,0.03608709018202162,0.06539063444920473,0.07073459942745516
20,lig_34,3,-19.275780286751704,-144.8777895250045,1.1944354819181895,-0.44580521289954506,149.4726847606311,-19.239727520539844,-144.75915385270847,1.3194414589737296,-0.38798827934785773,149.42391597064997,-6.579851574163649,0.10929994853579021,0.09203180721139467,0.016175226946713313,0.09195924158278765,0.06480674296604222,0.11501954121917315,0.10212377570995765,0.021381848843948163,0.0841062053223402,0.07184374026946379
21,lig_35,1,-20.342356924375817,-146.55428796130585,0.8472873054737692,-1.2030222230221284,150.66826052463153,-20.39353040633465,-146.691204074371,0.9093998685656728,-1.057457710514584,150.51050349341122,-6.742470319954836,0.10272148825583398,0.09714640495312322,0.007585609664692026,0.0916996893244698,0.04633594458797726,0.11139315783698184,0.10193255031599821,0.009396236157935542,0.0803062321050495,0.05806682016595633
22,lig_35,2,-19.56895288708488,-146.2095624531907,1.4441890027015405,-1.0784306061470101,150.59978967085482,-19.35617953522678,-146.2551496492477,1.5499472244963441,-0.9778082581749155,150.59184881902635,-6.444871730469152,0.10590132917405568,0.11269385756316923,0.019496674276671094,0.0743339882990347,0.06347574899106384,0.11583575771378367,0.1145925344889115,0.02331999809016734,0.06300009966293896,0.0680519667588943
23,lig_35,3,-19.632132649949583,-146.68544674070083,0.7678359843947729,-1.1670715043127844,150.7650190224721,-19.435562699113508,-146.51174337317684,0.8370243107789478,-1.10063526772899,150.8021328149166,-6.713119372599594,0.10846534414494187,0.09963181219253787,0.006505435807197029,0.07914510102638672,0.05606158461334408,0.11481240724193754,0.10381207258056768,0.008684489193559028,0.06716492375761746,0.059519333707204546
24,lig_36,1,-16.901947752795703,-154.65744576004008,0.6941365041766123,-1.000522953165973,157.54902670073662,-16.900169047251836,-154.60195451373758,0.8090738997044462,-0.9440940446346963,157.50443922514117,-6.902833607272132,0.12034343235667669,0.09625636644578442,0.008585574774876368,0.08372003143296984,0.059007128980638514,0.12266819669184877,0.09738194711293939,0.011462948100858647,0.07215236037389502,0.06639995531073564
25,lig_36,2,-17.985109630808893,-152.4273925770248,1.3759113578023257,-1.0921845693011496,157.64248286451038,-17.608811614007386,-152.4220351230274,1.4797443415561033,-1.053818910566678,157.63318795107975,-6.699400077998183,0.1078940812027358,0.10380046608403537,0.014827932765436765,0.07960107525199268,0.05132441089369185,0.11447230162984934,0.10815159257897917,0.016320297965359963,0.07070405611077756,0.05800479322250805
26,lig_36,3,-16.935700748721572,-153.57978536530337,1.158631854325431,-1.0734731668980793,157.57364061044794,-17.140374220970205,-153.6311040711697,1.23237473578615,-0.9765866609469643,157.50272101144517,-6.921893971807572,0.10619682464361802,0.09214539695306453,0.015921875548244722,0.07722158681556673,0.04804977892485931,0.11108843351335046,0.09695864451301377,0.02083510607418216,0.06689930560734195,0.052603049930530686
27,lig_37,1,-19.11287500373012,-143.52820065724333,0.6702745424584977,-1.7480930928153269,146.21720494468698,-18.928006669858704,-143.63340748608488,0.6809492526121643,-1.7894281135511045,146.19845134992602,-6.499636711891344,0.1117425418434817,0.08711256160586499,0.0032172960255000297,0.10219017791670879,0.07177429674619681,0.11947306163626174,0.09058123517555564,0.004729828996562034,0.08997164325647769,0.07302826870431356
