,ligand,replica,mbar_complex_vdw_value,mbar_complex_coul_value,mbar_complex_bonded_value,mbar_ligand_vdw_value,mbar_ligand_coul_value,ti_complex_vdw_value,ti_complex_coul_value,ti_complex_bonded_value,ti_ligand_vdw_value,ti_ligand_coul_value,boresch,mbar_complex_vdw_error,mbar_complex_coul_error,mbar_complex_bonded_error,mbar_ligand_vdw_error,mbar_ligand_coul_error,ti_complex_vdw_error,ti_complex_coul_error,ti_complex_bonded_error,ti_ligand_vdw_error,ti_ligand_coul_error
0,ligand-4,4,-7.16953378115647,75.47153476559193,0.7328974984582831,-2.724301944549666,-79.19546548047143,-7.248301727817963,75.76270498720797,0.730890095377824,-2.640552223902095,-79.07378273135717,-6.663306334224995,0.08809758015459197,0.05639227759883358,0.005240512452628487,0.04312979987333901,0.023053632494233884,0.09934495360355201,0.06231178722723738,0.006117100357851464,0.043896996725810496,0.03422321749621105
1,ligand-4,1,-8.335742078022058,74.7412655996458,0.6470210855384316,-2.6520474036065114,-75.8339182237556,-8.2163938645337,75.11071473541942,0.7215119532083647,-2.5242584034961246,-76.53964311323077,-6.8897211806882215,0.08986977839212544,0.03416209754794263,0.006225038726714489,0.043508747402272056,0.021407233097335023,0.09586274475546493,0.04792213484837921,0.008757107771123394,0.04289834065324401,0.04182851969512733
2,ligand-4,3,-7.602428235120489,78.98590943541275,0.7666206632632792,-2.44053007349375,-77.49284854192706,-7.527771032682509,78.96729724265123,0.7741555400474504,-2.233925531633584,-76.4442932883719,-6.756910911997112,0.08395541307655044,0.05697056452490915,0.008041157443707316,0.0446095193510246,0.02928086651447837,0.09253612849377398,0.05965904697986985,0.008863534403279034,0.046268854830088024,0.0537488777135495
3,ligand-4,2,-7.746558625708321,77.72272339716983,0.779235884322162,-2.64380206584215,-76.129658007737,-7.5583285271593805,77.79231442191573,0.8126000107487903,-2.541094182988456,-75.56682393465205,-6.657467222349994,0.09465531745221592,0.06073492450577895,0.004619822519636411,0.04541213193943532,0.021373185897854894,0.10307802540138244,0.0661024106598982,0.007163036730651156,0.04712729240372035,0.04993372406262287
4,ligand-4,5,-7.417807046920321,75.54979864056367,0.5346908478666796,-2.456215507312133,-79.1529701426779,-7.272152799891481,75.75283326111919,0.5511780147476113,-2.3705482583630837,-79.02403133140278,-6.729784606620399,0.10164943149224104,0.03619831412257971,0.0033940931125079152,0.044383583813642116,0.030164917877544294,0.10849217710455714,0.04772014142773587,0.005337682500644143,0.04528061359595059,0.03867065436850618
5,ligand-8,4,-12.982074336229822,-148.4374508637523,0.8569987145669915,0.9293685801189973,147.4019656123144,-12.901612513884372,-148.33494364320393,0.8786546382581788,1.0393843448908944,147.42034447039268,-6.955848887763574,0.09123074768257124,0.05904334097753592,0.00461591553127461,0.05038762004307904,0.037907081799237984,0.09716633978387401,0.061952497635088095,0.006552869353258478,0.059079749566291036,0.045467124166485295
6,ligand-8,1,-11.260046872660814,-149.4102997272646,0.6628797207440169,0.9455572386976817,147.04612301248164,-11.25980564010947,-149.37705530783944,0.6686263934460536,1.0785912837248057,147.02023175837576,-7.011880113494125,0.08741323818603747,0.0656396591983439,0.0027864481784660483,0.04690050444197222,0.024866817927283815,0.09352768117009752,0.06702774368932327,0.0032534508248361522,0.04769035471169333,0.03155109057003645
7,ligand-8,3,-12.353295738281325,-150.01575191063432,0.6360760488278782,0.9699656081210177,146.97180922087549,-12.38332122742982,-149.92420575747292,0.6645704013513029,1.1018395711228564,146.86600717285845,-7.043761430838712,0.07259354937911322,0.057503977168847795,0.005017230811082082,0.04980435594154811,0.027433999532123266,0.07464066318430182,0.060281388327418105,0.006497034164744818,0.05251783817429108,0.0361669723440129
8,ligand-8,2,-12.929688669362326,-149.28376966189614,0.6075974453564916,0.8861969197898695,147.1165829914516,-12.858728408008433,-149.25840381732922,0.6118610761427106,1.038836702708203,146.95375034780648,-7.004906078736689,0.08956242821460568,0.06608642755079781,0.0026165243110426815,0.046412064664661204,0.02040425360584314,0.10001950550601527,0.06535740822930411,0.0033363892564378756,0.04636846353637232,0.03321441269454657
9,ligand-8,5,-12.859114850091174,-149.0520139716484,0.7809508187821494,1.0173294927921936,146.8877807428311,-12.865913467568442,-149.0400733523367,0.7788082529635015,1.1675668785821027,146.80819235158458,-7.07099077888433,0.07611256310698018,0.06343884396939922,0.0061086301224500174,0.044122633634782686,0.02807141184759301,0.07995088080082945,0.06360736358537854,0.006945122323893101,0.04280796073221179,0.03127118863046109
