,ligand,replica,mbar_complex_vdw_value,mbar_complex_coul_value,mbar_complex_bonded_value,mbar_ligand_vdw_value,mbar_ligand_coul_value,ti_complex_vdw_value,ti_complex_coul_value,ti_complex_bonded_value,ti_ligand_vdw_value,ti_ligand_coul_value,boresch,mbar_complex_vdw_error,mbar_complex_coul_error,mbar_complex_bonded_error,mbar_ligand_vdw_error,mbar_ligand_coul_error,ti_complex_vdw_error,ti_complex_coul_error,ti_complex_bonded_error,ti_ligand_vdw_error,ti_ligand_coul_error
0,lig_20667_2qbp,1,3.5941794225696952,-65.94950976756381,0.3870251094679483,-4.954784375205504,40.668490659526576,3.1462835656084502,-65.83762730195822,0.409975253141712,-4.8362525451793825,40.77846413055156,-6.351761599357936,0.1632858931400083,0.2322249859186921,0.001234989175576355,0.11582887492336577,0.0831375443227918,0.17223862010171476,0.2078017498027528,0.002785158837975774,0.1027047899044463,0.08611057306118311
1,lig_20667_2qbp,2,3.169625190891642,-64.38471569549516,0.4638630289266942,-5.099303402961068,40.59752576251052,2.8361549843790783,-64.27829145166653,0.5226397855265565,-4.7903642278580305,40.668961074630204,-6.663564690607465,0.16973195151802703,0.2225688655071782,0.0027674122687150918,0.11011455918402036,0.08585645104035249,0.1708929668855251,0.21927941896398945,0.004796432745634611,0.08865608993663476,0.08634315100652735
2,lig_20667_2qbp,3,0.45247866485880595,-63.69314885404998,1.1939990148112591,-5.0171002231796855,41.12374320173125,0.3192906619156233,-63.57274262921218,1.1978303772694936,-5.004891546960716,41.28063227730866,-6.819238433545578,0.15610044850342664,0.2119699408753556,0.014289893715972704,0.13555291243757045,0.08266388212876163,0.16137606418270642,0.21994316291134441,0.012465550522883631,0.10646272753054319,0.08678599601848219
3,lig_20669_2qbr,1,0.5442766292004189,-154.82328304981044,0.513244805836842,-3.3826908511870806,125.84513892199219,0.6356662969596921,-154.22559124875144,0.5282109173387042,-3.1348730925743444,125.91851706053046,-6.765034946318368,0.13202125829465525,0.21846020667086205,0.002454775008527407,0.06803393776664177,0.052541869257971954,0.142233218364168,0.2113423036161952,0.003997437650431405,0.054580990431287585,0.055430791476561395
4,lig_20669_2qbr,2,1.7965576234980538,-161.3557678522925,0.451480603244554,-3.2503556053195766,125.81718063751049,1.7628131735373866,-161.05692210903766,0.4898126197832213,-3.085712004903362,125.9006056986237,-6.7500939594456195,0.13090388222431104,0.22883513461302332,0.002930680619717825,0.06842787425316262,0.051581278178018594,0.13586852203461108,0.20349581430014269,0.004743312508841136,0.05587099617138754,0.05389191960666969
5,lig_20669_2qbr,3,4.95662919952048,-160.1075068418083,0.5076186116025645,-3.382428814571078,125.82353783492105,5.038037825573108,-159.98855446460132,0.5210410437031017,-3.1465424789901264,125.90331427750745,-7.1642463979061,0.14629258178399457,0.21748600655519862,0.001186899033829212,0.07014146360066333,0.04517667909437457,0.15085811951708777,0.21013728800203374,0.0023172371033919927,0.05630130430017106,0.04420785489868391
6,lig_20670_2qbs,1,4.221385931113529,-145.16758563174403,0.5989593056047066,-4.571121049691396,115.61414923947133,4.469420354646363,-144.78477798017107,0.5928672151589726,-4.354343498982109,115.697137697647,-7.174658413948617,0.14438595973648244,0.21635019707348138,0.004113979742364597,0.07430730340174879,0.04965207303705593,0.1465551981697486,0.19799488798946244,0.00621020297895039,0.062466732877401954,0.04831645477189462
7,lig_20670_2qbs,2,2.4644915215472434,-143.89304896782326,0.5395568306158481,-4.523070502943085,115.58322133965191,2.185818408908761,-143.7855608332293,0.6610823180562357,-4.286060676427207,115.66191627281835,-6.660146103661473,0.13951877103408525,0.2192133958192612,0.006152552071079713,0.07208613185584307,0.04856379532173492,0.14396453795925082,0.2010438705290285,0.009637028994927375,0.05990480337832275,0.04723775787889072
8,lig_20670_2qbs,3,3.0570033864003796,-144.30372295696066,0.8835280387698764,-4.890542985372164,115.69738101029621,2.970180717733758,-144.3928801474116,0.8061615579171592,-4.73881918745835,115.77728271479218,-6.745908224542814,0.14358444434307183,0.21800369298957745,0.00878852208751681,0.07987719928425117,0.05427859311826649,0.14475195535890895,0.20645615661156932,0.008917842698415666,0.07005862300839416,0.05899669932681628
9,lig_23466,1,3.2865648840023893,-152.15264659598722,0.5591956295076469,-4.596329872333681,128.17073397521514,3.498287370497745,-152.1412716651849,0.5819688273949949,-4.4461220825159025,128.2637492287818,-6.785897732327942,0.11098643995215052,0.2376879745425093,0.0038866359681394547,0.05180118298322448,0.05656537500039699,0.12331049319724643,0.20980892129895476,0.0056933737860916395,0.04733512061567362,0.0586777858347833
10,lig_23466,2,5.459395858457509,-153.56630427003026,0.5353774670299484,-4.662967888172435,128.06862225592494,4.876039863588603,-153.42831149635478,0.5428639073759259,-4.50112708374537,128.26389188202015,-7.199640172307306,0.10758667744556079,0.24976702743675658,0.002097213574337456,0.0538707510294987,0.05411307040741303,0.1190036143947294,0.21332551937075864,0.0031912650718452723,0.049732981969533956,0.059113537201291755
11,lig_23466,3,4.675411820656537,-161.68913774044472,0.5001734594616437,-4.479481897192888,128.1362885511328,4.708350584957224,-161.71488035352417,0.5192684596363624,-4.321781544526627,128.20806965171641,-6.962887039571389,0.11877980670613296,0.2225933044343974,0.0020738631971579523,0.05237847147021302,0.052636609479426236,0.12793737237807423,0.20733046669261077,0.003520391746097128,0.04834373379812287,0.05602885856054459
12,lig_23467,1,5.687491414698288,-160.0409249709816,0.528185948431119,-6.626914424081074,134.47287642785062,5.858568160428211,-159.40323069083908,0.5763872357397305,-6.427862006918719,134.62296556782962,-6.733642556014066,0.11877883762293442,0.2242140079356952,0.0029244687656145656,0.05695733844292413,0.07077228578903676,0.1255316189556113,0.22994000980997262,0.004932591626237389,0.05080226193448026,0.06832741882994556
13,lig_23467,2,5.329154697768383,-162.77205067139948,0.6600603966584483,-6.525241504981365,134.45999956627898,5.174301888202368,-162.5871013014039,0.6941861063619077,-6.338827147022722,134.66800654579924,-6.795202934926047,0.11949860963709626,0.22117061978267724,0.003907643735073891,0.055179175898083535,0.04946892737699403,0.12837968975969966,0.21862956798062816,0.005835298653946525,0.04974161197249819,0.053582487714345144
14,lig_23467,3,10.12227696779656,-159.08496634880865,0.7011921420505591,-6.368547216797959,134.53468385749377,9.824177375458431,-158.92766059540085,0.7333271434177544,-6.174946147710669,134.7087036052616,-7.256519245200519,0.1337105568470833,0.2218532526592126,0.003364046714382298,0.05647733585312683,0.05276917837034096,0.14262965074488868,0.20915901354450447,0.005611790106001859,0.050454753799828146,0.05665761474553838
15,lig_23468,1,7.316863633424325,-137.1423732040639,0.6293401211639965,-6.85273144149826,110.37243289526153,7.715228768044408,-136.77052572620485,0.6275637910353387,-6.630041137617281,110.4479334333034,-6.728939917154373,0.13952123679749237,0.22242957533317048,0.007034992075495985,0.06832597140792147,0.09558650546939156,0.1411291101171365,0.22175734041779774,0.007175809343378478,0.05728509869926338,0.09694315239532675
16,lig_23468,2,6.638553615882755,-138.7295214310592,0.6155840855084751,-6.803616676262911,110.18285218564513,6.545487785822713,-138.6594884326879,0.6433843040296162,-6.576841087605839,110.2411774454205,-6.711518398981364,0.12672904241518057,0.21452640526288558,0.0048338066689137624,0.06251282310294706,0.08061531085849336,0.14104628095444585,0.20921689945448296,0.006290828266469359,0.054790205345248394,0.08083210070724582
17,lig_23468,3,3.780834225927328,-136.8183378064814,0.8684947123852517,-7.180249765053459,110.28996630515105,3.706390650654913,-136.64712514265875,0.8731811701978538,-6.987327680950591,110.41969615813207,-6.644105601006571,0.12675757757540873,0.23893216828575367,0.007422972582341645,0.06580337351019798,0.08760893475826591,0.13711617136309673,0.21197200114626286,0.00806324964762236,0.05768420298909872,0.08545640004806543
18,lig_23469,1,6.848854901390217,-144.42130508628097,0.6623534577937233,-9.323020328985478,118.21867986988947,6.230228359196178,-144.42421931152913,0.6775115928689538,-9.078375611172248,118.29282417478147,-6.691784975750918,0.1287677309023798,0.22046335348268858,0.005622976228677993,0.07182445471658605,0.11465550837656284,0.13923431058976712,0.21469885610121806,0.007022883273470761,0.05959560892112905,0.11439382288452125
19,lig_23469,2,8.09106581110017,-143.7203933504729,0.5194763292851513,-9.351736367276649,119.00578603679642,7.899552299226609,-143.69153874882548,0.5310907513553045,-9.076344120033498,119.06373622552532,-6.763568982333202,0.14782271465306432,0.23141307441474682,0.0046694741773175815,0.06954821667030522,0.10415493890849288,0.15350667241289137,0.2229992990154208,0.005359841509754275,0.056115272362261576,0.10869759854194375
20,lig_23469,3,10.154320826983126,-142.45033844002938,0.4608726947815476,-9.280744270853944,118.41618453618935,10.07155567899929,-142.3043909933313,0.5194796506967517,-9.0555112661564,118.64235261793665,-6.856602386966532,0.1463702638885984,0.22551472816195192,0.0037502054137510017,0.0806470355945356,0.08029307049864685,0.15172221658351778,0.21651461692646767,0.0067505432351881115,0.06508456764950912,0.08634664899055072
21,lig_23470,1,5.966507894165183,-96.11289445194035,0.6541339976815381,-7.641407478307791,70.10932711128551,6.199856264314755,-96.19633719962275,0.6944227942524026,-7.405155515726018,70.21896051224219,-7.018711037934916,0.14697734534512996,0.2326001061406484,0.005911000668546925,0.07163741488195369,0.11187065542792271,0.155379599228142,0.2130516462742564,0.007727938896874733,0.060513979611590746,0.10896877007746597
22,lig_23470,2,7.47838973911921,-94.52094754433683,0.8540878830252304,-7.75915151870628,69.56486395888349,7.446304665273719,-94.46470840287262,0.8851091626104403,-7.583888444956757,69.47559556404984,-7.258463497554354,0.1513749462587743,0.23450575130548165,0.0062736732776860395,0.06743301884306432,0.11966814348096501,0.1596488008019794,0.2136467272797071,0.007711356012601414,0.05741724917449896,0.11950535824633544
23,lig_23470,3,9.782510695722117,-96.35864900081013,0.42860064670552883,-7.743220874244394,69.29933692644867,9.505157068315626,-96.60752808547258,0.5053958457842691,-7.583172855922158,69.39974904081743,-7.207687929837984,0.14582284594253966,0.2121250974149324,0.0011813967021966523,0.07140894931262481,0.12966071902419696,0.15204889944320635,0.21494295965571455,0.00372480509275909,0.06030638938333377,0.12602854306566666
24,lig_23471,1,8.940841958647201,-145.50559691891138,0.5206000571175528,-9.30100474012183,122.61472645044064,8.871609598208362,-145.44518163282183,0.5298077070104857,-9.020307988010684,122.69877801669654,-6.580930176152989,0.13893745595556073,0.2347036667080362,0.002813524316670031,0.05994924004093137,0.05862364160820167,0.14267420140101456,0.2089724012581484,0.003812680616404273,0.0514811784748246,0.05970179783589404
