name,dg_c2_pb_mean,dg_c2_gb_mean,dg_ie_pb_mean,dg_ie_gb_mean,dg_qh_pb_mean,dg_qh_gb_mean,dg_en_pb_mean,dg_en_gb_mean,c2_pb_mean,c2_gb_mean,ie_pb_mean,ie_gb_mean,qh_mean,dg_c2_pb_sem,dg_c2_gb_sem,dg_ie_pb_sem,dg_ie_gb_sem,dg_qh_pb_sem,dg_qh_gb_sem,dg_en_pb_sem,dg_en_gb_sem,c2_pb_sem,c2_gb_sem,ie_pb_sem,ie_gb_sem,qh_sem,num_replicas,total_samples
lig_1a,-11.749209920634913,-25.15315515619046,-19.57549158730158,-32.97943682285713,,,-23.49032492063491,-36.894270156190466,11.741115,11.741115,3.9148333333333336,3.9148333333333336,,0.70611632504403,0.6315780257143756,0.4314948533655306,0.29969713932382447,,,0.42195230585469307,0.25960727442608805,0.6453946915233103,0.6453946915233103,0.19660129720422065,0.19660129720422065,,3,60
lig_1b,-9.375184285714262,-25.811915282222195,-16.70757845238093,-33.14430944888886,,,-20.84264095238093,-37.279371948888866,11.467456666666667,11.467456666666667,4.1350625,4.1350625,,0.8647532367747987,0.7311753423219871,0.530194497743798,0.3786614384360999,,,0.45964147583231324,0.33113577981624803,0.6950914080455854,0.6950914080455854,0.20651961314491177,0.20651961314491177,,3,60
lig_1c,-8.880473412698406,-23.37184908539682,-18.491751329365073,-32.98312700206348,,,-22.96997007936507,-37.46134575206349,14.089496666666667,14.089496666666667,4.47821875,4.47821875,,0.8765143332629116,0.8167926327163095,0.7023770051604475,0.4416396219653294,,,0.5946490071163728,0.287311746183659,0.7135935949918351,0.7135935949918351,0.2833069441426452,0.2833069441426452,,3,60
lig_1d,-12.383889206349158,-28.14141962482535,-22.759269206349156,-38.51679962482535,,,-27.499435873015827,-43.25696629149202,15.115546666666667,15.115546666666667,4.740166666666667,4.740166666666667,,0.8135135189798933,0.8692827355621927,0.3670133729742486,0.38231529812975223,,,0.28404808009617877,0.27254417415979326,0.8045447170560189,0.8045447170560189,0.23299860815176376,0.23299860815176376,,3,60
lig_2a,-10.882349682539694,-27.090356167492068,-19.97811384920636,-36.18612033415874,,,-24.57192634920636,-40.779932834158735,13.689576666666666,13.689576666666666,4.5938125,4.5938125,,0.9973496501783818,0.8698306327359892,0.5587816314246131,0.3932263806376725,,,0.44325807668077194,0.29819275911862597,0.74538478383572,0.74538478383572,0.24129255149131862,0.24129255149131862,,3,60
lig_2b,-8.972577142857169,-23.62576692603177,-17.858933392857168,-32.51212317603177,,,-21.790610476190505,-36.4438002593651,12.818033333333334,12.818033333333334,3.931677083333333,3.931677083333333,,0.9729678297433919,0.8798500599951339,0.6146301681620663,0.6205708517229993,,,0.5669166259948311,0.5822192414376025,0.7755537837795906,0.7755537837795906,0.23718460254424592,0.23718460254424592,,3,60
lig_2c,-4.492433095238102,-21.442870471682546,-14.408402678571436,-31.35884005501588,,,-18.976996428571436,-35.92743380501588,14.484563333333334,14.484563333333334,4.568593750000001,4.568593750000001,,1.0827601405146057,1.0575069786613538,0.40108986395531065,0.2997931008110314,,,0.32035304463699915,0.23319063458387504,1.1037594232163068,1.1037594232163068,0.28041087652199015,0.28041087652199015,,3,60
lig_2d,-3.9197056349206307,-17.79652700139682,-12.612974801587296,-26.48979616806349,,,-16.85962063492063,-30.73644200139682,12.939915000000001,12.939915000000001,4.246645833333334,4.246645833333334,,0.7602051906362215,0.6627712354025326,0.44002302756420647,0.35243890166230235,,,0.3059303369675098,0.23964529223580464,0.6300569193811209,0.6300569193811209,0.241837374702557,0.241837374702557,,3,60
lig_2e,-8.214461428571427,-24.75285761155556,-20.891065178571427,-37.42946136155556,,,-26.08867976190476,-42.627075944888894,17.87421833333333,17.87421833333333,5.197614583333333,5.197614583333333,,1.154249336478261,0.9963355137671602,0.5719662802302531,0.4087866525564474,,,0.46168014545442165,0.2973574695945395,0.9480961831421185,0.9480961831421185,0.2803069297419024,0.2803069297419024,,3,60
lig_3a,-10.015480634920626,-23.302155743428575,-17.835803134920628,-31.122478243428578,,,-21.404823968253957,-34.691499076761914,11.389343333333333,11.389343333333333,3.5690208333333335,3.5690208333333335,,0.8762087782258089,0.8805594368419212,0.6089139982882903,0.424131232151035,,,0.567898676421891,0.4047407032821535,0.7162675392686598,0.7162675392686598,0.2026873514110393,0.2026873514110393,,3,60
lig_3b,-9.34692325396821,-24.64937654222218,-17.991699920634876,-33.294153208888844,,,-22.331616587301543,-37.63406987555551,12.984693333333333,12.984693333333333,4.339916666666666,4.339916666666666,,0.8439923839660672,0.836946987986607,0.45872738982821115,0.427659859068034,,,0.3917514835637357,0.37320217157395147,0.6803449742048517,0.6803449742048517,0.21415501576527377,0.21415501576527377,,3,60
lig_4,-1.936124920634864,-8.49277161365073,-32.788149087301534,-39.3447957803174,,,-41.02266992063486,-47.579316613650725,39.086545,39.086545,8.234520833333333,8.234520833333333,,2.0565972414269216,2.0507265169397138,0.6151500421276294,0.7067957194691831,,,0.29855477111698975,0.36297812629067366,1.8978256080254,1.8978256080254,0.47738065221901604,0.47738065221901604,,3,60
lig_5,-8.080001825396868,-21.891023677015923,-16.80255432539687,-30.613576177015926,,,-20.733158492063534,-34.54418034368259,12.653156666666666,12.653156666666666,3.930604166666667,3.930604166666667,,0.8534127239039546,0.7707030022967998,0.4304847219233289,0.4012952398232436,,,0.32723675661945956,0.29503996091600765,0.7217309300624793,0.7217309300624793,0.3095532949280877,0.3095532949280877,,3,60
lig_6a,-10.49884515873016,-24.445894078476194,-19.08625057539683,-33.03329949514286,,,-23.00765682539683,-36.95470574514286,12.508811666666666,12.508811666666666,3.92140625,3.92140625,,1.0385013805286356,0.9595860188745193,0.7058787648558285,0.5421631971363055,,,0.6334266666755878,0.4245619699181572,0.9162971651454702,0.9162971651454702,0.3251469102529544,0.3251469102529544,,3,60
lig_6b,-2.6063212698413234,-17.32291346158736,-11.86595168650799,-26.582543878254025,,,-15.64273293650799,-30.359325128254024,13.036411666666668,13.036411666666668,3.77678125,3.77678125,,0.7889628852199576,0.8540940753095501,0.5190916215691094,0.5767307148241072,,,0.518626178712726,0.5656795634273584,0.7315080987966146,0.7315080987966146,0.24512646483515288,0.24512646483515288,,3,60
