name,dg_c2_pb_mean,dg_c2_gb_mean,dg_ie_pb_mean,dg_ie_gb_mean,dg_qh_pb_mean,dg_qh_gb_mean,dg_en_pb_mean,dg_en_gb_mean,c2_pb_mean,c2_gb_mean,ie_pb_mean,ie_gb_mean,qh_mean,dg_c2_pb_sem,dg_c2_gb_sem,dg_ie_pb_sem,dg_ie_gb_sem,dg_qh_pb_sem,dg_qh_gb_sem,dg_en_pb_sem,dg_en_gb_sem,c2_pb_sem,c2_gb_sem,ie_pb_sem,ie_gb_sem,qh_sem,num_replicas,total_samples
lig_ejm_31,-19.259467698412674,-25.880651818222184,-24.58599478174601,-31.207178901555515,,,-28.228692698412676,-34.84987681822218,8.969225,8.969225,3.642697916666667,3.642697916666667,,0.5428095540727397,0.4924063610605699,0.33142860676081376,0.27847052468744005,,,0.20615678287143585,0.14662063170323453,0.45158409750181133,0.45158409750181133,0.21497494870091008,0.21497494870091008,,3,60
lig_ejm_42,-18.59433428571432,-26.565123256063533,-25.11738928571432,-33.08817825606353,,,-28.593264285714323,-36.56405325606353,9.99893,9.99893,3.4758750000000003,3.4758750000000003,,0.45040097879340346,0.43032298140319364,0.32611372965731045,0.279940305388472,,,0.2262364810012949,0.14904806189003197,0.44524096853708534,0.44524096853708534,0.22615990223096274,0.22615990223096274,,3,60
lig_ejm_43,-20.58244984126983,-28.028464977269845,-25.718741507936503,-33.164756643936514,,,-29.3311165079365,-36.777131643936514,8.748666666666667,8.748666666666667,3.612375,3.612375,,0.40015914699689364,0.36067483186902016,0.2530565883454231,0.24180045014501234,,,0.14749929246270166,0.11576110253614165,0.35119745528261853,0.35119745528261853,0.2120169353595068,0.2120169353595068,,3,60
lig_ejm_45,-18.956646666666735,-27.10130414419054,-25.810399583333396,-33.95505706085721,,,-30.01295166666673,-38.157609144190545,11.056305,11.056305,4.202552083333334,4.202552083333334,,0.6068436889151678,0.5482644049816782,0.2948624360426443,0.24788683455211505,,,0.1738492807581117,0.16033279205822926,0.5539408058864501,0.5539408058864501,0.2132974849042697,0.2132974849042697,,3,60
lig_ejm_46,-23.295197698412608,-30.984530988825295,-28.321531448412607,-36.0108647388253,,,-31.66293769841261,-39.3522709888253,8.36774,8.36774,3.34140625,3.34140625,,0.38178750668990813,0.38488164909924594,0.19778831197010283,0.19643877538220253,,,0.14580885260953005,0.12780229691492792,0.34110637226365337,0.34110637226365337,0.1404259094645625,0.1404259094645625,,3,60
lig_ejm_47,-21.05380468253964,-28.666659289460274,-26.673107599206308,-34.28596220612694,,,-30.54303468253964,-38.15588928946027,9.48923,9.48923,3.8699270833333332,3.8699270833333332,,0.45472915197537006,0.41014039160262244,0.2589223358044735,0.2290597872190206,,,0.19656362306999123,0.14678769999427843,0.3881643336341577,0.3881643336341577,0.18701696259936185,0.18701696259936185,,3,60
lig_ejm_48,-20.59981746031752,-28.5069833709207,-26.778969543650856,-34.68613545425403,,,-30.292875793650854,-38.200041704254026,9.693058333333333,9.693058333333333,3.51390625,3.51390625,,0.5989380375646156,0.5650157901904966,0.3201257027253562,0.26589631242806644,,,0.22406445776473122,0.16734593252908375,0.4888785378727607,0.4888785378727607,0.18355068989564438,0.18355068989564438,,3,60
lig_ejm_50,-9.632672698412645,-16.739425643618993,-23.435661448412645,-30.542414393618994,,,-28.89815103174598,-36.00490397695233,19.26547833333333,19.26547833333333,5.462489583333333,5.462489583333333,,1.237061256269704,1.2021521324542557,0.41598424959794345,0.38091243314025824,,,0.2214863475258404,0.17241702595107575,1.190484958674836,1.190484958674836,0.3198970404010906,0.3198970404010906,,3,60
lig_ejm_54,-19.19881341269844,-27.09781161917461,-27.551649246031776,-35.450647452507944,,,-32.195753412698444,-40.094751619174616,12.99694,12.99694,4.644104166666667,4.644104166666667,,0.6392940688037493,0.629893952492067,0.2719451218734957,0.2685838507583083,,,0.141569604635452,0.13890558110593407,0.5920759123349233,0.5920759123349233,0.19865272141794024,0.19865272141794024,,3,60
lig_ejm_55,-20.578671587301542,-28.270783501269786,-25.25094533730154,-32.943057251269785,,,-28.66114325396821,-36.35325516793645,8.082471666666667,8.082471666666667,3.4101979166666667,3.4101979166666667,,0.39755973915648235,0.3730463920422577,0.27355205269475824,0.24630041170011926,,,0.17611383083119808,0.142466605339069,0.32517195037587776,0.32517195037587776,0.18134198699008622,0.18134198699008622,,3,60
lig_jmc_23,-18.507713412698397,-25.968158502285704,-26.23280257936506,-33.69324766895237,,,-30.39636507936506,-37.85681016895237,11.888651666666668,11.888651666666668,4.1635625,4.1635625,,0.6281974286291433,0.601351634969835,0.3365019740810559,0.3155592535089685,,,0.24690265980406265,0.2190465976238735,0.5335298561080815,0.5335298561080815,0.22278200924884078,0.22278200924884078,,3,60
lig_jmc_27,-23.095173492063488,-30.517461264698394,-29.099454742063486,-36.521742514698396,,,-32.90038182539682,-40.32266959803173,9.805208333333333,9.805208333333333,3.8009270833333333,3.8009270833333333,,0.429457244433869,0.4208095127165374,0.25071070062997014,0.21129539745784195,,,0.15983956205238528,0.1403474177802314,0.37057461943125514,0.37057461943125514,0.16068005366546378,0.16068005366546378,,3,60
lig_jmc_28,-23.287022222222284,-30.44916594641276,-28.786235972222286,-35.94837969641276,,,-32.87997555555562,-40.042119279746096,9.592953333333332,9.592953333333332,4.093739583333334,4.093739583333334,,0.44649879424259,0.47465857856839927,0.262538269631691,0.28114292409283914,,,0.17295839100612764,0.16051791523338776,0.4196092788614086,0.4196092788614086,0.2136106193751817,0.2136106193751817,,3,60
